_id,gameId,gametype,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB,type,playerIds,game_cond,chat_cond
wzYByyKQ5qxft2C5s,rB2yM9uzEnmcW3MAc,BoS,4,2,0,0,0,0,2,4,32,rEiAg9Ybs9pFdv9Pv,4,A,p1,3.972,blue-crate,yellow-crate,4,0,0,2,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
K6CzYXMnq6z3tm536,rB2yM9uzEnmcW3MAc,PD,5,5,0,8,8,0,4,4,33,rEiAg9Ybs9pFdv9Pv,5,A,p1,2.874,green-crate,crate,5,0,8,4,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
5qMPjEEbvZRtnJEiM,rB2yM9uzEnmcW3MAc,BoS,9,3,0,0,0,0,3,9,34,rEiAg9Ybs9pFdv9Pv,9,A,p1,2.692,crate,blue-crate,9,0,0,3,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
SmTW5eFnHrddhqGTw,rB2yM9uzEnmcW3MAc,PD,3,3,0,5,5,0,2,2,35,rEiAg9Ybs9pFdv9Pv,3,A,p1,3.695,pink-crate,blue-crate,3,0,5,2,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
CtwaoKzAqPrnWRfFK,rB2yM9uzEnmcW3MAc,PD,3,3,0,9,9,0,2,2,36,rEiAg9Ybs9pFdv9Pv,3,A,p1,13.817,aqua-crate,orange-crate,3,0,9,2,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
YqeBNPhYPxXxREDmG,rB2yM9uzEnmcW3MAc,BoS,9,5,0,0,0,0,5,9,37,rEiAg9Ybs9pFdv9Pv,9,A,p1,6.589,green-crate,crate,9,0,0,5,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
r4oyoSTS3FMB38FCn,rB2yM9uzEnmcW3MAc,PD,7,7,0,9,9,0,6,6,38,rEiAg9Ybs9pFdv9Pv,9,B,p1,3.125,yellow-crate,aqua-crate,7,0,9,6,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
HPADpBbA5revKWTGs,rB2yM9uzEnmcW3MAc,PD,6,6,0,7,7,0,3,3,39,rEiAg9Ybs9pFdv9Pv,6,A,p1,7.583,crate,pink-crate,6,0,7,3,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
CXdXhuzNNb8P8Z7M7,rB2yM9uzEnmcW3MAc,BoS,4,3,0,0,0,0,3,4,0,zANW57pB3TaNFu8mL,4,B,p2,8.149,green-crate,orange-crate,3,0,0,4,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
okc2hfjir6vpoQmXz,rB2yM9uzEnmcW3MAc,BoS,6,2,0,0,0,0,2,6,1,zANW57pB3TaNFu8mL,6,B,p2,3.398,pink-crate,blue-crate,2,0,0,6,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
YF9W4jQe8Pr8bT342,rB2yM9uzEnmcW3MAc,PD,7,7,0,8,8,0,6,6,2,zANW57pB3TaNFu8mL,7,A,p2,7.357,blue-crate,crate,7,8,0,6,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
PdqyLDTcH64stNLJL,rB2yM9uzEnmcW3MAc,BoS,8,6,0,0,0,0,6,8,3,zANW57pB3TaNFu8mL,8,B,p2,4.093,pink-crate,orange-crate,6,0,0,8,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
qhQcEE5zdxcxXnYyp,rB2yM9uzEnmcW3MAc,PD,3,3,0,9,9,0,2,2,4,zANW57pB3TaNFu8mL,9,B,p2,23.374,purple-crate,blue-crate,3,9,0,2,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
KSZG26D74tjB2rN5m,rB2yM9uzEnmcW3MAc,PD,6,6,0,8,8,0,3,3,5,zANW57pB3TaNFu8mL,6,A,p2,4.731,orange-crate,yellow-crate,6,8,0,3,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
kXGADTNMPrEFg6Gcn,rB2yM9uzEnmcW3MAc,BoS,6,5,0,0,0,0,5,6,6,zANW57pB3TaNFu8mL,0,B,p2,5.456,green-crate,blue-crate,5,0,0,6,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
cJMqNXoFwAEuuk4WW,rB2yM9uzEnmcW3MAc,PD,2,2,0,8,8,0,1,1,7,zANW57pB3TaNFu8mL,2,A,p2,25.673,aqua-crate,orange-crate,2,8,0,1,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
v5EGREvxSAJDHCt8R,rB2yM9uzEnmcW3MAc,BoS,8,7,0,0,0,0,7,8,8,zANW57pB3TaNFu8mL,0,B,p2,12.818,purple-crate,green-crate,7,0,0,8,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
CssAxQKicRXhYF8dE,rB2yM9uzEnmcW3MAc,BoS,7,6,0,0,0,0,6,7,9,zANW57pB3TaNFu8mL,6,A,p2,3.651,purple-crate,crate,6,0,0,7,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
ubqPXmasRDwpaePG4,rB2yM9uzEnmcW3MAc,BoS,8,4,0,0,0,0,4,8,10,zANW57pB3TaNFu8mL,0,A,p2,2.11,orange-crate,pink-crate,4,0,0,8,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
x4EEsBqfZhGnFm4Th,rB2yM9uzEnmcW3MAc,PD,6,6,0,8,8,0,1,1,11,zANW57pB3TaNFu8mL,6,A,p2,2.916,pink-crate,yellow-crate,6,8,0,1,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
8s9D2RxkEQGevbJzy,rB2yM9uzEnmcW3MAc,PD,7,7,0,9,9,0,5,5,12,zANW57pB3TaNFu8mL,9,B,p2,2.453,pink-crate,orange-crate,7,9,0,5,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
3p4Co56wCbfn4kGJY,rB2yM9uzEnmcW3MAc,PD,4,4,0,8,8,0,2,2,13,zANW57pB3TaNFu8mL,8,B,p2,19.293,aqua-crate,crate,4,8,0,2,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
XvpDSKoCoePS4cdX3,rB2yM9uzEnmcW3MAc,BoS,7,6,0,0,0,0,6,7,14,zANW57pB3TaNFu8mL,6,A,p2,6.703,blue-crate,crate,6,0,0,7,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
nKLM4qYKbeu8Nptne,rB2yM9uzEnmcW3MAc,BoS,9,7,0,0,0,0,7,9,15,zANW57pB3TaNFu8mL,7,A,p2,3.413,orange-crate,aqua-crate,7,0,0,9,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
ZmpMei5mujGgpNS2j,rB2yM9uzEnmcW3MAc,BoS,7,6,0,0,0,0,6,7,16,zANW57pB3TaNFu8mL,6,A,p2,2.81,green-crate,yellow-crate,6,0,0,7,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
XwRFa2uNHSaELCmQy,rB2yM9uzEnmcW3MAc,BoS,5,3,0,0,0,0,3,5,17,zANW57pB3TaNFu8mL,0,B,p2,2.289,pink-crate,blue-crate,3,0,0,5,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
7pSo5YovRke2mBCu5,rB2yM9uzEnmcW3MAc,PD,2,2,0,7,7,0,1,1,18,zANW57pB3TaNFu8mL,2,A,p2,20.514,pink-crate,yellow-crate,2,7,0,1,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
v2MDyxvhzDb5k2fBu,rB2yM9uzEnmcW3MAc,BoS,5,3,0,0,0,0,3,5,19,zANW57pB3TaNFu8mL,0,B,p2,7.346,orange-crate,yellow-crate,3,0,0,5,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
32p5EXahwy5QQS6LA,rB2yM9uzEnmcW3MAc,PD,5,5,0,8,8,0,1,1,20,zANW57pB3TaNFu8mL,5,A,p2,3.134,blue-crate,yellow-crate,5,8,0,1,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
oCvkJ8bn7iCeEdnM7,rB2yM9uzEnmcW3MAc,PD,8,8,0,9,9,0,5,5,21,zANW57pB3TaNFu8mL,0,A,p2,2.646,purple-crate,blue-crate,8,9,0,5,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
LsswRPPugDv9ftuAB,rB2yM9uzEnmcW3MAc,PD,2,2,0,3,3,0,1,1,22,zANW57pB3TaNFu8mL,2,A,p2,8.356,blue-crate,pink-crate,2,3,0,1,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
gSSe3m9wwqbYxes8J,rB2yM9uzEnmcW3MAc,BoS,4,3,0,0,0,0,3,4,23,zANW57pB3TaNFu8mL,3,A,p2,16.003,crate,purple-crate,3,0,0,4,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
Lm3gtTiMWHFmLciEs,rB2yM9uzEnmcW3MAc,PD,7,7,0,9,9,0,6,6,24,zANW57pB3TaNFu8mL,7,A,p2,7.243,purple-crate,green-crate,7,9,0,6,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
RnWxvdNPBEcvgTPsg,rB2yM9uzEnmcW3MAc,PD,3,3,0,7,7,0,2,2,25,zANW57pB3TaNFu8mL,3,A,p2,14.655,yellow-crate,orange-crate,3,7,0,2,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
oQsAXNHKYuhgXJxur,rB2yM9uzEnmcW3MAc,PD,4,4,0,6,6,0,1,1,26,zANW57pB3TaNFu8mL,4,A,p2,5.854,yellow-crate,orange-crate,4,6,0,1,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
h4gZuidYisXjr2SRw,rB2yM9uzEnmcW3MAc,BoS,7,6,0,0,0,0,6,7,27,zANW57pB3TaNFu8mL,6,A,p2,4.635,blue-crate,crate,6,0,0,7,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
vqrn52WEXSLvDzWjb,rB2yM9uzEnmcW3MAc,BoS,6,4,0,0,0,0,4,6,28,zANW57pB3TaNFu8mL,4,A,p2,2.375,crate,purple-crate,4,0,0,6,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
PQazzDQodndnCxoz4,rB2yM9uzEnmcW3MAc,BoS,4,3,0,0,0,0,3,4,29,zANW57pB3TaNFu8mL,3,A,p2,1.794,green-crate,orange-crate,3,0,0,4,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
J3Dt4wP779mH8PrSj,rB2yM9uzEnmcW3MAc,BoS,9,5,0,0,0,0,5,9,30,zANW57pB3TaNFu8mL,5,A,p2,1.546,purple-crate,aqua-crate,5,0,0,9,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
ui8ahzAnhWz54PFap,rB2yM9uzEnmcW3MAc,PD,6,6,0,7,7,0,4,4,31,zANW57pB3TaNFu8mL,6,A,p2,1.764,green-crate,crate,6,7,0,4,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
wzYByyKQ5qxft2C5s,rB2yM9uzEnmcW3MAc,BoS,4,2,0,0,0,0,2,4,32,zANW57pB3TaNFu8mL,2,A,p2,2.145,blue-crate,yellow-crate,2,0,0,4,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
K6CzYXMnq6z3tm536,rB2yM9uzEnmcW3MAc,PD,5,5,0,8,8,0,4,4,33,zANW57pB3TaNFu8mL,5,A,p2,2.064,green-crate,crate,5,8,0,4,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
5qMPjEEbvZRtnJEiM,rB2yM9uzEnmcW3MAc,BoS,9,3,0,0,0,0,3,9,34,zANW57pB3TaNFu8mL,3,A,p2,21.788,crate,blue-crate,3,0,0,9,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
SmTW5eFnHrddhqGTw,rB2yM9uzEnmcW3MAc,PD,3,3,0,5,5,0,2,2,35,zANW57pB3TaNFu8mL,3,A,p2,2.405,pink-crate,blue-crate,3,5,0,2,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
CtwaoKzAqPrnWRfFK,rB2yM9uzEnmcW3MAc,PD,3,3,0,9,9,0,2,2,36,zANW57pB3TaNFu8mL,3,A,p2,10.794,aqua-crate,orange-crate,3,9,0,2,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
YqeBNPhYPxXxREDmG,rB2yM9uzEnmcW3MAc,BoS,9,5,0,0,0,0,5,9,37,zANW57pB3TaNFu8mL,5,A,p2,14.143,green-crate,crate,5,0,0,9,BoS,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
r4oyoSTS3FMB38FCn,rB2yM9uzEnmcW3MAc,PD,7,7,0,9,9,0,6,6,38,zANW57pB3TaNFu8mL,0,A,p2,7.574,yellow-crate,aqua-crate,7,9,0,6,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
HPADpBbA5revKWTGs,rB2yM9uzEnmcW3MAc,PD,6,6,0,7,7,0,3,3,39,zANW57pB3TaNFu8mL,6,A,p2,13.503,crate,pink-crate,6,7,0,3,PD,"rEiAg9Ybs9pFdv9Pv,zANW57pB3TaNFu8mL",mix,nochat
PwqaTnizvhCapj9Fd,v86yXBQRg8qo3Y5bJ,PD,4,4,0,6,6,0,1,1,0,PmhhzXheSvD6qjgwB,4,A,p2,12.742,crate,purple-crate,4,6,0,1,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
as3eKL8otNC45AF4j,v86yXBQRg8qo3Y5bJ,BoS,6,4,0,0,0,0,4,6,1,PmhhzXheSvD6qjgwB,0,A,p2,8.458,blue-crate,yellow-crate,4,0,0,6,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
wjPedYen8GgNLuGMb,v86yXBQRg8qo3Y5bJ,BoS,4,3,0,0,0,0,3,4,2,PmhhzXheSvD6qjgwB,3,A,p2,9.36,pink-crate,yellow-crate,3,0,0,4,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
scYSieb327FatGoN4,v86yXBQRg8qo3Y5bJ,BoS,9,2,0,0,0,0,2,9,3,PmhhzXheSvD6qjgwB,9,B,p2,2.695,purple-crate,yellow-crate,2,0,0,9,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
aEMmm2LvJMj5HNdrv,v86yXBQRg8qo3Y5bJ,BoS,6,4,0,0,0,0,4,6,4,PmhhzXheSvD6qjgwB,4,A,p2,1.823,crate,blue-crate,4,0,0,6,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
sRtaLtCehb6BZcHWL,v86yXBQRg8qo3Y5bJ,PD,4,4,0,7,7,0,3,3,5,PmhhzXheSvD6qjgwB,4,A,p2,3.386,orange-crate,yellow-crate,4,7,0,3,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
kpydEycbmE2HBBZ6Z,v86yXBQRg8qo3Y5bJ,PD,4,4,0,9,9,0,1,1,6,PmhhzXheSvD6qjgwB,4,A,p2,3.045,aqua-crate,yellow-crate,4,9,0,1,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
aSZcYzYwKudTAk4RY,v86yXBQRg8qo3Y5bJ,BoS,8,4,0,0,0,0,4,8,7,PmhhzXheSvD6qjgwB,0,B,p2,2.451,pink-crate,crate,4,0,0,8,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
Ha2RwaTAT6kuBCR5x,v86yXBQRg8qo3Y5bJ,PD,7,7,0,8,8,0,2,2,8,PmhhzXheSvD6qjgwB,7,A,p2,2.25,yellow-crate,aqua-crate,7,8,0,2,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
u3dspibhrRYtXyBBF,v86yXBQRg8qo3Y5bJ,PD,5,5,0,6,6,0,1,1,9,PmhhzXheSvD6qjgwB,5,A,p2,3.94,aqua-crate,purple-crate,5,6,0,1,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
9g9JzuhAiWJ35MsaY,v86yXBQRg8qo3Y5bJ,BoS,8,5,0,0,0,0,5,8,10,PmhhzXheSvD6qjgwB,0,B,p2,4.517,purple-crate,aqua-crate,5,0,0,8,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
qdYwvNqwewK2uqbzC,v86yXBQRg8qo3Y5bJ,PD,8,8,0,9,9,0,3,3,11,PmhhzXheSvD6qjgwB,8,A,p2,2.142,purple-crate,pink-crate,8,9,0,3,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
J8AjKHxyKmsNrgFiX,v86yXBQRg8qo3Y5bJ,PD,8,8,0,9,9,0,2,2,12,PmhhzXheSvD6qjgwB,8,A,p2,2.083,orange-crate,pink-crate,8,9,0,2,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
AWaHY75LkYujsngXo,v86yXBQRg8qo3Y5bJ,BoS,9,5,0,0,0,0,5,9,13,PmhhzXheSvD6qjgwB,5,A,p2,2.371,pink-crate,crate,5,0,0,9,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
EBnYZ2TcfeeR8fdhA,v86yXBQRg8qo3Y5bJ,PD,3,3,0,9,9,0,1,1,14,PmhhzXheSvD6qjgwB,3,A,p2,2.021,purple-crate,green-crate,3,9,0,1,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
aiysk487zR4TurQMb,v86yXBQRg8qo3Y5bJ,BoS,8,7,0,0,0,0,7,8,15,PmhhzXheSvD6qjgwB,8,B,p2,2.117,blue-crate,crate,7,0,0,8,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
97gaB2Z8uTtajaHiT,v86yXBQRg8qo3Y5bJ,PD,4,4,0,6,6,0,3,3,16,PmhhzXheSvD6qjgwB,4,A,p2,1.936,orange-crate,pink-crate,4,6,0,3,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
f2ZSauNy2xv3D6oiq,v86yXBQRg8qo3Y5bJ,PD,6,6,0,8,8,0,5,5,17,PmhhzXheSvD6qjgwB,6,A,p2,2.411,yellow-crate,aqua-crate,6,8,0,5,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
8Qv9p82bEQo6mdDXZ,v86yXBQRg8qo3Y5bJ,PD,6,6,0,9,9,0,5,5,18,PmhhzXheSvD6qjgwB,6,A,p2,1.907,orange-crate,purple-crate,6,9,0,5,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
oosRvjN8B7PP6wwLY,v86yXBQRg8qo3Y5bJ,PD,2,2,0,4,4,0,1,1,19,PmhhzXheSvD6qjgwB,2,A,p2,2.26,orange-crate,pink-crate,2,4,0,1,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
ffzxCkfW8hPNX6QFk,v86yXBQRg8qo3Y5bJ,BoS,8,7,0,0,0,0,7,8,20,PmhhzXheSvD6qjgwB,7,A,p2,2.515,orange-crate,aqua-crate,7,0,0,8,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
X5sRonjwqRuz3TzTj,v86yXBQRg8qo3Y5bJ,PD,4,4,0,6,6,0,3,3,21,PmhhzXheSvD6qjgwB,4,A,p2,1.688,purple-crate,green-crate,4,6,0,3,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
nK6XBvFXypWai5qDY,v86yXBQRg8qo3Y5bJ,BoS,8,5,0,0,0,0,5,8,22,PmhhzXheSvD6qjgwB,5,A,p2,2.638,aqua-crate,crate,5,0,0,8,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
NTYSD8ocmSvECrDrE,v86yXBQRg8qo3Y5bJ,BoS,9,3,0,0,0,0,3,9,23,PmhhzXheSvD6qjgwB,0,A,p2,1.865,aqua-crate,yellow-crate,3,0,0,9,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
T7m6kyEdXSwbbwzR2,v86yXBQRg8qo3Y5bJ,BoS,7,6,0,0,0,0,6,7,24,PmhhzXheSvD6qjgwB,7,B,p2,2.214,yellow-crate,pink-crate,6,0,0,7,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
RqYnio3gFa2k4C4ru,v86yXBQRg8qo3Y5bJ,PD,2,2,0,4,4,0,1,1,25,PmhhzXheSvD6qjgwB,2,A,p2,2.053,pink-crate,blue-crate,2,4,0,1,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
SmgtnxrcRYpPiEEB3,v86yXBQRg8qo3Y5bJ,PD,5,5,0,9,9,0,3,3,26,PmhhzXheSvD6qjgwB,5,A,p2,2.547,yellow-crate,crate,5,9,0,3,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
zrGcnofvuw3vzAHtd,v86yXBQRg8qo3Y5bJ,PD,8,8,0,9,9,0,6,6,27,PmhhzXheSvD6qjgwB,8,A,p2,1.83,purple-crate,pink-crate,8,9,0,6,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
tvCnx8iHAwvMor4iL,v86yXBQRg8qo3Y5bJ,PD,4,4,0,5,5,0,3,3,28,PmhhzXheSvD6qjgwB,4,A,p2,2.311,crate,purple-crate,4,5,0,3,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
YJRuX7zRREsx4hFoE,v86yXBQRg8qo3Y5bJ,PD,4,4,0,5,5,0,2,2,29,PmhhzXheSvD6qjgwB,4,A,p2,1.871,blue-crate,green-crate,4,5,0,2,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
JT3MXronz5XZcntLD,v86yXBQRg8qo3Y5bJ,BoS,6,3,0,0,0,0,3,6,30,PmhhzXheSvD6qjgwB,6,B,p2,2.172,orange-crate,crate,3,0,0,6,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
naSq74QeraXMuXgKQ,v86yXBQRg8qo3Y5bJ,PD,4,4,0,7,7,0,2,2,31,PmhhzXheSvD6qjgwB,4,A,p2,2.399,pink-crate,yellow-crate,4,7,0,2,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
ga2eYRDCGZvGkHR7g,v86yXBQRg8qo3Y5bJ,BoS,4,3,0,0,0,0,3,4,32,PmhhzXheSvD6qjgwB,3,A,p2,4.892,blue-crate,pink-crate,3,0,0,4,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
dejFz3maF8h9S5qAa,v86yXBQRg8qo3Y5bJ,BoS,8,4,0,0,0,0,4,8,33,PmhhzXheSvD6qjgwB,8,B,p2,9.34,purple-crate,crate,4,0,0,8,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
ATeg2ePqcperLmTao,v86yXBQRg8qo3Y5bJ,BoS,8,4,0,0,0,0,4,8,34,PmhhzXheSvD6qjgwB,4,A,p2,2.499,crate,blue-crate,4,0,0,8,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
CwQaMDtWYKXqqz5tu,v86yXBQRg8qo3Y5bJ,PD,2,2,0,5,5,0,1,1,35,PmhhzXheSvD6qjgwB,2,A,p2,3.292,blue-crate,orange-crate,2,5,0,1,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
AGYmLRoq3WkusuGgp,v86yXBQRg8qo3Y5bJ,BoS,6,3,0,0,0,0,3,6,36,PmhhzXheSvD6qjgwB,0,B,p2,4.38,pink-crate,purple-crate,3,0,0,6,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
35vLCwgmQT5JNrFRQ,v86yXBQRg8qo3Y5bJ,PD,5,5,0,7,7,0,4,4,37,PmhhzXheSvD6qjgwB,5,A,p2,2.337,aqua-crate,yellow-crate,5,7,0,4,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
Bkwe7tyLQN8fgteTj,v86yXBQRg8qo3Y5bJ,BoS,6,3,0,0,0,0,3,6,38,PmhhzXheSvD6qjgwB,6,B,p2,3.605,pink-crate,blue-crate,3,0,0,6,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
dMqFJAAWZj3TjLkfi,v86yXBQRg8qo3Y5bJ,PD,6,6,0,7,7,0,3,3,39,PmhhzXheSvD6qjgwB,6,A,p2,18.068,orange-crate,yellow-crate,6,7,0,3,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
PwqaTnizvhCapj9Fd,v86yXBQRg8qo3Y5bJ,PD,4,4,0,6,6,0,1,1,0,T2ZeztYND6LedKpce,4,A,p1,35.771,crate,purple-crate,4,0,6,1,PD,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
as3eKL8otNC45AF4j,v86yXBQRg8qo3Y5bJ,BoS,6,4,0,0,0,0,4,6,1,T2ZeztYND6LedKpce,0,B,p1,6.796,blue-crate,yellow-crate,6,0,0,4,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
wjPedYen8GgNLuGMb,v86yXBQRg8qo3Y5bJ,BoS,4,3,0,0,0,0,3,4,2,T2ZeztYND6LedKpce,4,A,p1,8.202,pink-crate,yellow-crate,4,0,0,3,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
scYSieb327FatGoN4,v86yXBQRg8qo3Y5bJ,BoS,9,2,0,0,0,0,2,9,3,T2ZeztYND6LedKpce,2,B,p1,6.515,purple-crate,yellow-crate,9,0,0,2,BoS,"PmhhzXheSvD6qjgwB,T2ZeztYND6LedKpce",mix,nochat
