_id,gameId,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB,playerIds,game_cond,chat_cond
vEwFhCsPfEq8NeS5a,KxJzRQeo5HikZxreo,5,5,0,6,6,0,4,4,8,BkAWA2P83AnBmRcif,5,A,p2,6.701,blue-crate,pink-crate,5,6,0,4,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
Lv9M5XoTNS29P6xcK,KxJzRQeo5HikZxreo,5,5,0,6,6,0,4,4,9,BkAWA2P83AnBmRcif,0,A,p2,7.361,green-crate,purple-crate,5,6,0,4,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
tuwfCnJErMjWzSt5H,KxJzRQeo5HikZxreo,4,4,0,6,6,0,1,1,10,BkAWA2P83AnBmRcif,4,A,p2,4.146,yellow-crate,orange-crate,4,6,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
StrZJ6p9aS39PvgNH,KxJzRQeo5HikZxreo,6,6,0,8,8,0,1,1,11,BkAWA2P83AnBmRcif,6,A,p2,9.55,orange-crate,crate,6,8,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
KzN5nh5TYaxDNZwQa,KxJzRQeo5HikZxreo,3,3,0,4,4,0,1,1,12,BkAWA2P83AnBmRcif,3,A,p2,4.141,yellow-crate,green-crate,3,4,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
MixvEYix2YbdS9FEZ,KxJzRQeo5HikZxreo,4,4,0,9,9,0,2,2,13,BkAWA2P83AnBmRcif,4,A,p2,8.329,yellow-crate,aqua-crate,4,9,0,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
TMPwDJsoE99brKtgW,KxJzRQeo5HikZxreo,5,5,0,6,6,0,3,3,14,BkAWA2P83AnBmRcif,5,A,p2,6.615,orange-crate,green-crate,5,6,0,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
uP4TX2P8S6rHaDXct,KxJzRQeo5HikZxreo,6,6,0,9,9,0,4,4,15,BkAWA2P83AnBmRcif,6,A,p2,6.499,aqua-crate,crate,6,9,0,4,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
pDF43wad4NNQkkLhM,KxJzRQeo5HikZxreo,5,5,0,8,8,0,2,2,16,BkAWA2P83AnBmRcif,5,A,p2,9.553,green-crate,yellow-crate,5,8,0,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
shbT2bbxPjgZfYDdN,KxJzRQeo5HikZxreo,3,3,0,4,4,0,1,1,17,BkAWA2P83AnBmRcif,3,A,p2,4.627,aqua-crate,purple-crate,3,4,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
ZYzZ5PD69qbCoj2gb,KxJzRQeo5HikZxreo,3,3,0,9,9,0,2,2,18,BkAWA2P83AnBmRcif,3,A,p2,7.258,crate,purple-crate,3,9,0,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
oqGqY3txQJfwKiAKK,KxJzRQeo5HikZxreo,6,6,0,9,9,0,2,2,19,BkAWA2P83AnBmRcif,6,A,p2,7.903,green-crate,aqua-crate,6,9,0,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
LbbrzFp3WqPbk8vAF,KxJzRQeo5HikZxreo,4,4,0,8,8,0,1,1,20,BkAWA2P83AnBmRcif,4,A,p2,6.174,aqua-crate,purple-crate,4,8,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
M7D3jy6ru5LtAC7Rd,KxJzRQeo5HikZxreo,3,3,0,8,8,0,2,2,21,BkAWA2P83AnBmRcif,3,A,p2,7.517,purple-crate,blue-crate,3,8,0,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
yJQ3jeCexEucjivYH,KxJzRQeo5HikZxreo,7,7,0,8,8,0,3,3,22,BkAWA2P83AnBmRcif,7,A,p2,5.524,aqua-crate,pink-crate,7,8,0,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
CSnJHdiifCCcP3EXT,KxJzRQeo5HikZxreo,5,5,0,9,9,0,2,2,23,BkAWA2P83AnBmRcif,5,A,p2,4.247,pink-crate,crate,5,9,0,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
yn2P8EjQi4G2bcD6M,KxJzRQeo5HikZxreo,5,5,0,6,6,0,1,1,24,BkAWA2P83AnBmRcif,5,A,p2,7.139,aqua-crate,blue-crate,5,6,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
5G5SLvq3TcqFTG65Y,KxJzRQeo5HikZxreo,3,3,0,5,5,0,2,2,25,BkAWA2P83AnBmRcif,3,A,p2,7.159,orange-crate,green-crate,3,5,0,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
iQLTM3hYj9J9iZvhq,KxJzRQeo5HikZxreo,6,6,0,9,9,0,5,5,26,BkAWA2P83AnBmRcif,6,A,p2,5.305,aqua-crate,blue-crate,6,9,0,5,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
48YFTaAYaMWWSk3y9,KxJzRQeo5HikZxreo,3,3,0,9,9,0,1,1,27,BkAWA2P83AnBmRcif,3,A,p2,8.96,aqua-crate,pink-crate,3,9,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
TxLL5p4hetLC5GcZY,KxJzRQeo5HikZxreo,4,4,0,5,5,0,1,1,28,BkAWA2P83AnBmRcif,4,A,p2,5.098,pink-crate,yellow-crate,4,5,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
QmiEfRMu9i2mkHtE5,KxJzRQeo5HikZxreo,4,4,0,8,8,0,3,3,29,BkAWA2P83AnBmRcif,4,A,p2,3.227,aqua-crate,pink-crate,4,8,0,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
QK3fyhosDjyceafuh,KxJzRQeo5HikZxreo,3,3,0,8,8,0,1,1,30,BkAWA2P83AnBmRcif,3,A,p2,3.33,green-crate,yellow-crate,3,8,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
etoTy8KC3JtNx79nM,KxJzRQeo5HikZxreo,4,4,0,5,5,0,2,2,31,BkAWA2P83AnBmRcif,4,A,p2,6.354,crate,pink-crate,4,5,0,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
FRkAhqSv9sQH22zza,KxJzRQeo5HikZxreo,5,5,0,6,6,0,2,2,32,BkAWA2P83AnBmRcif,5,A,p2,4.582,aqua-crate,orange-crate,5,6,0,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
ZvKH5u2La2FJgxZuC,KxJzRQeo5HikZxreo,6,6,0,9,9,0,5,5,33,BkAWA2P83AnBmRcif,6,A,p2,3.66,purple-crate,green-crate,6,9,0,5,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
RRdKZKudSQt4aCF48,KxJzRQeo5HikZxreo,4,4,0,7,7,0,3,3,34,BkAWA2P83AnBmRcif,4,A,p2,6.053,green-crate,blue-crate,4,7,0,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
vG7mRR3uuMNQBcnCD,KxJzRQeo5HikZxreo,8,8,0,9,9,0,1,1,35,BkAWA2P83AnBmRcif,8,A,p2,3.575,crate,aqua-crate,8,9,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
aBfL5mpDxe5JjQC8n,KxJzRQeo5HikZxreo,2,2,0,7,7,0,1,1,36,BkAWA2P83AnBmRcif,2,A,p2,4.462,purple-crate,yellow-crate,2,7,0,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
dY7wXTKgkLZYdFrQy,KxJzRQeo5HikZxreo,5,5,0,6,6,0,4,4,37,BkAWA2P83AnBmRcif,5,A,p2,3.331,green-crate,aqua-crate,5,6,0,4,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
zNK9mhfjte8RMLksN,KxJzRQeo5HikZxreo,8,8,0,9,9,0,5,5,38,BkAWA2P83AnBmRcif,8,A,p2,4.091,purple-crate,green-crate,8,9,0,5,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
4HQf8QkBn5WojbFfC,KxJzRQeo5HikZxreo,5,5,0,9,9,0,3,3,39,BkAWA2P83AnBmRcif,5,A,p2,2.85,green-crate,yellow-crate,5,9,0,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
5xSFypsKvzaZSumhP,KxJzRQeo5HikZxreo,4,4,0,8,8,0,2,2,0,Jw5pzBN4uriTckCGA,0,A,p1,3391.323,green-crate,pink-crate,4,0,8,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
4w2JSqbFtjPmKGeSm,KxJzRQeo5HikZxreo,6,6,0,8,8,0,3,3,1,Jw5pzBN4uriTckCGA,6,A,p1,3367.483,purple-crate,yellow-crate,6,0,8,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
DBBAWHQAfHttyRBJy,KxJzRQeo5HikZxreo,4,4,0,8,8,0,2,2,2,Jw5pzBN4uriTckCGA,4,A,p1,3367.148,orange-crate,green-crate,4,0,8,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
i4mSrxZw2proYm46S,KxJzRQeo5HikZxreo,6,6,0,9,9,0,2,2,3,Jw5pzBN4uriTckCGA,0,A,p1,3365.281,green-crate,yellow-crate,6,0,9,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
T6oL5gv6RXTXiZhDX,KxJzRQeo5HikZxreo,5,5,0,6,6,0,2,2,4,Jw5pzBN4uriTckCGA,5,A,p1,3364.54,purple-crate,yellow-crate,5,0,6,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
ueciyYb8xkKA4QCwe,KxJzRQeo5HikZxreo,8,8,0,9,9,0,7,7,5,Jw5pzBN4uriTckCGA,9,B,p1,3367.796,purple-crate,blue-crate,8,0,9,7,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
yjAf2P2oiJYYpTECA,KxJzRQeo5HikZxreo,7,7,0,9,9,0,4,4,6,Jw5pzBN4uriTckCGA,7,A,p1,3366.216,pink-crate,purple-crate,7,0,9,4,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
EkNNbFyJ4LeToJnMc,KxJzRQeo5HikZxreo,4,4,0,5,5,0,1,1,7,Jw5pzBN4uriTckCGA,4,A,p1,3365.504,purple-crate,crate,4,0,5,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
vEwFhCsPfEq8NeS5a,KxJzRQeo5HikZxreo,5,5,0,6,6,0,4,4,8,Jw5pzBN4uriTckCGA,5,A,p1,3367.79,blue-crate,pink-crate,5,0,6,4,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
Lv9M5XoTNS29P6xcK,KxJzRQeo5HikZxreo,5,5,0,6,6,0,4,4,9,Jw5pzBN4uriTckCGA,6,B,p1,3366.833,green-crate,purple-crate,5,0,6,4,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
tuwfCnJErMjWzSt5H,KxJzRQeo5HikZxreo,4,4,0,6,6,0,1,1,10,Jw5pzBN4uriTckCGA,4,A,p1,3365.693,yellow-crate,orange-crate,4,0,6,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
StrZJ6p9aS39PvgNH,KxJzRQeo5HikZxreo,6,6,0,8,8,0,1,1,11,Jw5pzBN4uriTckCGA,6,A,p1,3365.471,orange-crate,crate,6,0,8,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
KzN5nh5TYaxDNZwQa,KxJzRQeo5HikZxreo,3,3,0,4,4,0,1,1,12,Jw5pzBN4uriTckCGA,3,A,p1,3368.792,yellow-crate,green-crate,3,0,4,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
MixvEYix2YbdS9FEZ,KxJzRQeo5HikZxreo,4,4,0,9,9,0,2,2,13,Jw5pzBN4uriTckCGA,4,A,p1,3364.76,yellow-crate,aqua-crate,4,0,9,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
TMPwDJsoE99brKtgW,KxJzRQeo5HikZxreo,5,5,0,6,6,0,3,3,14,Jw5pzBN4uriTckCGA,5,A,p1,3365.139,orange-crate,green-crate,5,0,6,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
uP4TX2P8S6rHaDXct,KxJzRQeo5HikZxreo,6,6,0,9,9,0,4,4,15,Jw5pzBN4uriTckCGA,6,A,p1,3365.944,aqua-crate,crate,6,0,9,4,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
pDF43wad4NNQkkLhM,KxJzRQeo5HikZxreo,5,5,0,8,8,0,2,2,16,Jw5pzBN4uriTckCGA,5,A,p1,3365.76,green-crate,yellow-crate,5,0,8,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
shbT2bbxPjgZfYDdN,KxJzRQeo5HikZxreo,3,3,0,4,4,0,1,1,17,Jw5pzBN4uriTckCGA,3,A,p1,3363.97,aqua-crate,purple-crate,3,0,4,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
ZYzZ5PD69qbCoj2gb,KxJzRQeo5HikZxreo,3,3,0,9,9,0,2,2,18,Jw5pzBN4uriTckCGA,3,A,p1,3365.082,crate,purple-crate,3,0,9,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
oqGqY3txQJfwKiAKK,KxJzRQeo5HikZxreo,6,6,0,9,9,0,2,2,19,Jw5pzBN4uriTckCGA,6,A,p1,3364.437,green-crate,aqua-crate,6,0,9,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
LbbrzFp3WqPbk8vAF,KxJzRQeo5HikZxreo,4,4,0,8,8,0,1,1,20,Jw5pzBN4uriTckCGA,4,A,p1,3364.826,aqua-crate,purple-crate,4,0,8,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
M7D3jy6ru5LtAC7Rd,KxJzRQeo5HikZxreo,3,3,0,8,8,0,2,2,21,Jw5pzBN4uriTckCGA,3,A,p1,3364.434,purple-crate,blue-crate,3,0,8,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
yJQ3jeCexEucjivYH,KxJzRQeo5HikZxreo,7,7,0,8,8,0,3,3,22,Jw5pzBN4uriTckCGA,7,A,p1,3363.898,aqua-crate,pink-crate,7,0,8,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
CSnJHdiifCCcP3EXT,KxJzRQeo5HikZxreo,5,5,0,9,9,0,2,2,23,Jw5pzBN4uriTckCGA,5,A,p1,3365.026,pink-crate,crate,5,0,9,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
yn2P8EjQi4G2bcD6M,KxJzRQeo5HikZxreo,5,5,0,6,6,0,1,1,24,Jw5pzBN4uriTckCGA,5,A,p1,3365.043,aqua-crate,blue-crate,5,0,6,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
5G5SLvq3TcqFTG65Y,KxJzRQeo5HikZxreo,3,3,0,5,5,0,2,2,25,Jw5pzBN4uriTckCGA,3,A,p1,3364.446,orange-crate,green-crate,3,0,5,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
iQLTM3hYj9J9iZvhq,KxJzRQeo5HikZxreo,6,6,0,9,9,0,5,5,26,Jw5pzBN4uriTckCGA,6,A,p1,3366.467,aqua-crate,blue-crate,6,0,9,5,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
48YFTaAYaMWWSk3y9,KxJzRQeo5HikZxreo,3,3,0,9,9,0,1,1,27,Jw5pzBN4uriTckCGA,3,A,p1,3365.335,aqua-crate,pink-crate,3,0,9,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
TxLL5p4hetLC5GcZY,KxJzRQeo5HikZxreo,4,4,0,5,5,0,1,1,28,Jw5pzBN4uriTckCGA,4,A,p1,3364.242,pink-crate,yellow-crate,4,0,5,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
QmiEfRMu9i2mkHtE5,KxJzRQeo5HikZxreo,4,4,0,8,8,0,3,3,29,Jw5pzBN4uriTckCGA,4,A,p1,3364.036,aqua-crate,pink-crate,4,0,8,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
QK3fyhosDjyceafuh,KxJzRQeo5HikZxreo,3,3,0,8,8,0,1,1,30,Jw5pzBN4uriTckCGA,3,A,p1,3365.259,green-crate,yellow-crate,3,0,8,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
etoTy8KC3JtNx79nM,KxJzRQeo5HikZxreo,4,4,0,5,5,0,2,2,31,Jw5pzBN4uriTckCGA,4,A,p1,3364.373,crate,pink-crate,4,0,5,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
FRkAhqSv9sQH22zza,KxJzRQeo5HikZxreo,5,5,0,6,6,0,2,2,32,Jw5pzBN4uriTckCGA,5,A,p1,3364.51,aqua-crate,orange-crate,5,0,6,2,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
ZvKH5u2La2FJgxZuC,KxJzRQeo5HikZxreo,6,6,0,9,9,0,5,5,33,Jw5pzBN4uriTckCGA,6,A,p1,3364.084,purple-crate,green-crate,6,0,9,5,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
RRdKZKudSQt4aCF48,KxJzRQeo5HikZxreo,4,4,0,7,7,0,3,3,34,Jw5pzBN4uriTckCGA,4,A,p1,3366.306,green-crate,blue-crate,4,0,7,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
vG7mRR3uuMNQBcnCD,KxJzRQeo5HikZxreo,8,8,0,9,9,0,1,1,35,Jw5pzBN4uriTckCGA,8,A,p1,3363.763,crate,aqua-crate,8,0,9,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
aBfL5mpDxe5JjQC8n,KxJzRQeo5HikZxreo,2,2,0,7,7,0,1,1,36,Jw5pzBN4uriTckCGA,2,A,p1,3364.261,purple-crate,yellow-crate,2,0,7,1,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
dY7wXTKgkLZYdFrQy,KxJzRQeo5HikZxreo,5,5,0,6,6,0,4,4,37,Jw5pzBN4uriTckCGA,5,A,p1,3364.666,green-crate,aqua-crate,5,0,6,4,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
zNK9mhfjte8RMLksN,KxJzRQeo5HikZxreo,8,8,0,9,9,0,5,5,38,Jw5pzBN4uriTckCGA,8,A,p1,3363.856,purple-crate,green-crate,8,0,9,5,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
4HQf8QkBn5WojbFfC,KxJzRQeo5HikZxreo,5,5,0,9,9,0,3,3,39,Jw5pzBN4uriTckCGA,5,A,p1,3364.132,green-crate,yellow-crate,5,0,9,3,"BkAWA2P83AnBmRcif,Jw5pzBN4uriTckCGA",PD,chat
D3ovdyfHQ5q9sG9pW,MZpTnK2MCwzXvW8Qp,3,3,0,5,5,0,2,2,0,ShXiHQQRq2HAirmqP,0,A,p2,3.062,orange-crate,green-crate,3,5,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
dPxLKHbejG3TwjxzX,MZpTnK2MCwzXvW8Qp,2,2,0,5,5,0,1,1,1,ShXiHQQRq2HAirmqP,2,A,p2,3.61,orange-crate,pink-crate,2,5,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
tfmSE4CGxxL6GpAF6,MZpTnK2MCwzXvW8Qp,6,6,0,8,8,0,3,3,2,ShXiHQQRq2HAirmqP,0,A,p2,-1.238,orange-crate,purple-crate,6,8,0,3,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
qi5PT5RJy7CFz363s,MZpTnK2MCwzXvW8Qp,7,7,0,8,8,0,3,3,3,ShXiHQQRq2HAirmqP,7,A,p2,7.553,aqua-crate,crate,7,8,0,3,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
J9BcKnCWKft2d5mpD,MZpTnK2MCwzXvW8Qp,2,2,0,3,3,0,1,1,4,ShXiHQQRq2HAirmqP,2,A,p2,0.774,pink-crate,crate,2,3,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
4QZk8CsfZ327DFBw6,MZpTnK2MCwzXvW8Qp,5,5,0,6,6,0,2,2,5,ShXiHQQRq2HAirmqP,5,A,p2,-1.566,blue-crate,pink-crate,5,6,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
Cc8siCpXcy82WaemF,MZpTnK2MCwzXvW8Qp,2,2,0,5,5,0,1,1,6,ShXiHQQRq2HAirmqP,2,A,p2,0.319,aqua-crate,yellow-crate,2,5,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
2z8rX5N72v2ond7wA,MZpTnK2MCwzXvW8Qp,2,2,0,9,9,0,1,1,7,ShXiHQQRq2HAirmqP,2,A,p2,-1.863,orange-crate,yellow-crate,2,9,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
nXToC8CGCeCTGCMXM,MZpTnK2MCwzXvW8Qp,7,7,0,8,8,0,6,6,8,ShXiHQQRq2HAirmqP,7,A,p2,-1.485,aqua-crate,yellow-crate,7,8,0,6,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
zmgYYRsdyFFW3P4ua,MZpTnK2MCwzXvW8Qp,5,5,0,7,7,0,4,4,9,ShXiHQQRq2HAirmqP,5,A,p2,-1.003,purple-crate,crate,5,7,0,4,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
FC53o9fyjphDSshTZ,MZpTnK2MCwzXvW8Qp,6,6,0,9,9,0,2,2,10,ShXiHQQRq2HAirmqP,6,A,p2,-1.772,purple-crate,aqua-crate,6,9,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
w9X48EG99oce9yD66,MZpTnK2MCwzXvW8Qp,7,7,0,8,8,0,6,6,11,ShXiHQQRq2HAirmqP,7,A,p2,-1.826,aqua-crate,crate,7,8,0,6,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
wAeqdTS2eGwhMH5dX,MZpTnK2MCwzXvW8Qp,5,5,0,8,8,0,2,2,12,ShXiHQQRq2HAirmqP,5,A,p2,-1.37,green-crate,orange-crate,5,8,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
Y8e2eWMJqKSSQcWWf,MZpTnK2MCwzXvW8Qp,2,2,0,6,6,0,1,1,13,ShXiHQQRq2HAirmqP,2,A,p2,-1.235,orange-crate,blue-crate,2,6,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
ob5kM2LXTapfy66zj,MZpTnK2MCwzXvW8Qp,5,5,0,7,7,0,1,1,14,ShXiHQQRq2HAirmqP,5,A,p2,-1.75,aqua-crate,pink-crate,5,7,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
ETEaJBj9P33gtZxob,MZpTnK2MCwzXvW8Qp,2,2,0,9,9,0,1,1,15,ShXiHQQRq2HAirmqP,2,A,p2,-0.846,crate,aqua-crate,2,9,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
biPqMrKP28LDhfprN,MZpTnK2MCwzXvW8Qp,6,6,0,8,8,0,5,5,16,ShXiHQQRq2HAirmqP,6,A,p2,-1.874,green-crate,purple-crate,6,8,0,5,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
ix8vgH9eonJbx642n,MZpTnK2MCwzXvW8Qp,4,4,0,5,5,0,1,1,17,ShXiHQQRq2HAirmqP,4,A,p2,-2.023,crate,aqua-crate,4,5,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
7HdjGB5jxF2rLBayr,MZpTnK2MCwzXvW8Qp,5,5,0,8,8,0,1,1,18,ShXiHQQRq2HAirmqP,0,A,p2,-2.193,blue-crate,green-crate,5,8,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
sBPxFjCkcQSLm4jc9,MZpTnK2MCwzXvW8Qp,8,8,0,9,9,0,2,2,19,ShXiHQQRq2HAirmqP,8,A,p2,-0.576,purple-crate,orange-crate,8,9,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
rSM2nHMTdi44KFEGK,MZpTnK2MCwzXvW8Qp,4,4,0,5,5,0,2,2,20,ShXiHQQRq2HAirmqP,4,A,p2,-0.975,orange-crate,aqua-crate,4,5,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
BGJrLFCTiKTtjyB7z,MZpTnK2MCwzXvW8Qp,3,3,0,4,4,0,2,2,21,ShXiHQQRq2HAirmqP,3,A,p2,-1.847,orange-crate,green-crate,3,4,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
SZAJ2k5wW8dHNwrca,MZpTnK2MCwzXvW8Qp,7,7,0,9,9,0,2,2,22,ShXiHQQRq2HAirmqP,7,A,p2,-1.967,blue-crate,crate,7,9,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
K2GQKYhGsnFZHQquE,MZpTnK2MCwzXvW8Qp,8,8,0,9,9,0,2,2,23,ShXiHQQRq2HAirmqP,8,A,p2,-1.697,green-crate,purple-crate,8,9,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
kktftXpv4eCEQMWsc,MZpTnK2MCwzXvW8Qp,3,3,0,5,5,0,1,1,24,ShXiHQQRq2HAirmqP,3,A,p2,-0.987,orange-crate,green-crate,3,5,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
ADwXkNAYs28mQX8nH,MZpTnK2MCwzXvW8Qp,4,4,0,6,6,0,1,1,25,ShXiHQQRq2HAirmqP,4,A,p2,-1.685,yellow-crate,pink-crate,4,6,0,1,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
vM2Gjhtq5itAL2tR5,MZpTnK2MCwzXvW8Qp,4,4,0,5,5,0,2,2,26,ShXiHQQRq2HAirmqP,4,A,p2,-1.675,purple-crate,yellow-crate,4,5,0,2,"ShXiHQQRq2HAirmqP,bH827pqBzPoASDKLL",PD,chat
