gameId,playerId
FsfQ4y827izGotseF,2Fsgr2KWbJdTo3ZZQ
FsfQ4y827izGotseF,WNB3KubyGxLpMEYES
gEptB6t2B8zKo2itr,SiNz9MJeB2qPaKdp7
gEptB6t2B8zKo2itr,xap4Mg5WctGodPMbS
gfq4JTTgFGoHXR4xC,mDzyv8T4N2LtEuQDu
gfq4JTTgFGoHXR4xC,z4JQpPXP2RMai2fyT
GP5wLCwyvCFpXX7T4,AXipEhaooSoyuDsLH
GP5wLCwyvCFpXX7T4,YhGSa5DHDmpgAcQJa
GwRhb4r9tt5mp7xu4,G3JjKsRG7yFwvaEuB
GwRhb4r9tt5mp7xu4,wP3eyqaBkycsGz559
Gyc9Cqxhktfmu7HW6,ijKJH4jqArcA8rFpu
Gyc9Cqxhktfmu7HW6,we9HQqEE2wpn3Awnw
h2H4mKCxvAuu87xuu,cwC3fuqd2fsEz32EQ
h2H4mKCxvAuu87xuu,W8eyPiHKGL5ppzC3Z
HPKNwkNt2QsoLh4Ni,p92gQxei87LFJP55C
HPKNwkNt2QsoLh4Ni,RSR5yWansLRSYwmS3
HQ7QXuWuDSezK4EvT,3Cw8cnbPoc2vBMwwH
HQ7QXuWuDSezK4EvT,icxb87nbqzFtYRebb
huMpijBxhzB7qgijL,3pciS8RTgpzDnkyoK
huMpijBxhzB7qgijL,HajfrsTXaiKg3fBib
hvmtr2DbNHSoS7t5T,Er4MvF9jMLZkmNyiQ
hvmtr2DbNHSoS7t5T,tEynWRbuiPy2oTAbk
hz6hL4GTW3WoPBXAq,a8QmY4jecMp8NLFEi
hz6hL4GTW3WoPBXAq,jgpotgNmBQWjkRAek
i7cBjvNbjNh8W8rWz,CzM2kpPxAZHZZEGk2
i7cBjvNbjNh8W8rWz,yreFTRaDENvWHeHYm
i9thMpzYDF4Ga9KTE,8B7GaW5vi7KSzAZnJ
i9thMpzYDF4Ga9KTE,smCqyzYGi6oXv2TKY
Jed3N5DDMRxrtqzEy,Mz2HhWXT6y2iEL9ZY
Jed3N5DDMRxrtqzEy,xrbgommEhvZ25bFma
JxWELFcqbt4QhErmK,NXG9xrubeMAiaBGcz
JxWELFcqbt4QhErmK,nXi2XRmPSwHBMH7QZ
KQ9pHnYsdZo3gckLJ,EduzRXYv5nQQkuMho
KQ9pHnYsdZo3gckLJ,QoNvubAahLE3kkjj8
KxJzRQeo5HikZxreo,BkAWA2P83AnBmRcif
KxJzRQeo5HikZxreo,Jw5pzBN4uriTckCGA
kYMiA6nnXyTaEpSQQ,8HKH4BYfBDGKhHdr3
kYMiA6nnXyTaEpSQQ,tQJiGLnnkMmBQotHi
LTEsjoFD9BfbHCWq2,7nvaY2cZm5fSe5To5
LTEsjoFD9BfbHCWq2,rR2L38qebA58DbaN3
mPRvDApZhurzrRhvj,gm2AT9yKrqXp3Lus8
mPRvDApZhurzrRhvj,jHq7wWM8HdT7Rck59
MZpTnK2MCwzXvW8Qp,bH827pqBzPoASDKLL
MZpTnK2MCwzXvW8Qp,ShXiHQQRq2HAirmqP
nhRZcP3BNhPGSisz8,kPKYPw8bGA8irS5nM
nhRZcP3BNhPGSisz8,qqg5HXTbXJN4dLnmF
nX5cY4ZMqTnXSeqSd,oFpiJPuv9N95khQvG
nX5cY4ZMqTnXSeqSd,uKyFHYAF6JwQuzrfs
P6qvQb3csLBaQ6YMK,28RxTbo7SSKZ4Du2G
P6qvQb3csLBaQ6YMK,5g5WEywktqKxAtCwR
pkuxQWH2Dn6tRZN29,EdZE2AZDi4huLXpyz
pkuxQWH2Dn6tRZN29,SauqrumwrhKRbERkp
PPmpet49YJCaxgF6Z,c4jaGv6YjJ5cSWW3a
PPmpet49YJCaxgF6Z,KcXtxfyiPeGn6TkRB
pQ5AmcQmGcPjHXWod,Luw4CZeQhsYRn77oC
pQ5AmcQmGcPjHXWod,TXFG84gMH2ETa846v
PTvBrGnhMF2yLncsp,ek5AGM5aGvZYuDRyH
PTvBrGnhMF2yLncsp,Pi8bdBNhxNn44uNdJ
q8AmsrgfmZmBAXKLt,Nbw5kT9oTkNRhAPvv
q8AmsrgfmZmBAXKLt,ZYCW9Kj8KbvLRvhrR
qATDEbixdfTFgEaX3,3NexhWeTuEWHuu6g5
qATDEbixdfTFgEaX3,pZEm25w6mN3gL4Qx7
QgJ7Nu3SHyFTXXfQQ,w4TYTnfaWYvNRDcer
QgJ7Nu3SHyFTXXfQQ,wejbDd4oYdsCfKnfL
qnMPutBMhkoHiTkNv,FXX94LXCBAq7qSZhS
qnMPutBMhkoHiTkNv,PaFgMgg27ijZDwKea
qQjJutcTAnoidrRNk,mgvdRrSWCx3F22Q9m
qQjJutcTAnoidrRNk,tMQaWYotFudCLtrcE
qzkr6nBoeiBKpbT9C,KH2sJrEatgsLoepiB
qzkr6nBoeiBKpbT9C,vocfJDvSr4g3eD6D9
R8gjJxpsKTWtDrjkv,NKcGg3icKdybdJEDS
R8gjJxpsKTWtDrjkv,trkTSRmRmT6WamPhC
sBALstkTNra5hRJtK,6LC7NqtTdMfTgnLeb
sBALstkTNra5hRJtK,Xx3JaZWPXbD5N6GpY
sr8J9842CEWL5WLRn,A2xEsfcmHdB8JWkaM
sr8J9842CEWL5WLRn,hD2MkKW2PfKYPtYW8
Th487YtpXtFskC9So,tb5FsQpyjmGB9z4rw
Th487YtpXtFskC9So,TXbXC7Am26TT2GNeg
tnYeJsuxQGzZteJhu,9TmRejLwGurfmJwHu
tnYeJsuxQGzZteJhu,AfwwGjhiv3w5w8bsy
uZMYtQaaDrETsLgNo,4EXNanqv6KXsbiN29
uZMYtQaaDrETsLgNo,T55x3e4etyNEH9SkG
vfnssDmogHKt69J8W,4swErhnRANwAntH8y
vfnssDmogHKt69J8W,WKGaEaWxkF89GASP5
W3QWhzvvzxZZbn3mB,QAWkDWntmipuk7oRS
W3QWhzvvzxZZbn3mB,tpGrrWavY2bsca3xo
xaYY3p4YzND7tkitf,W2hQLgAjYbZKH6x5W
xaYY3p4YzND7tkitf,xWJADoRxt4sYfv9L8
YFY6Y5GvKXmGH6h8y,6CwPgXuvh2hWpQ9Lh
YFY6Y5GvKXmGH6h8y,njdfWPZcQMgSsZaZw
Z5FZXHNfuyphj5PhR,GEP2thqtKeEPqmAYh
Z5FZXHNfuyphj5PhR,m3yvm4LFxdtfHeBRw
Z685nrBoih37EGQk3,4tuRE7AAtfnPPThJQ
Z685nrBoih37EGQk3,ZthpTAXyurpXARiZJ
z8rC9dut5Ap2MqTuu,HNDrt2xfdTWLDRvhx
z8rC9dut5Ap2MqTuu,t6rzkw8iTRgxRFf3y
zH6iJH7x4R56oMNPb,FGwrJmiudTYKNCCsQ
zH6iJH7x4R56oMNPb,Hv5rb6SfcExTYKwNM
ziChan6obCzYsjG7T,KomsCFQ8qTFfQoaez
ziChan6obCzYsjG7T,WKxc49Gg4KfarmJkc
ZYnDwCwFwq4tAuPdv,KwvqASEwEfNZQCr5T
ZYnDwCwFwq4tAuPdv,XwmNGFFzrwEC7LvFK
