row_id,index,stageIds,gameId,createdAt,text,playerId,type,submitted,targets,payoffs,repNum,playerIds,game_cond,chat_cond
XJudnzbQpgH3Ctco8,10,"H2kza7dv9Y5YC5ZHq,jN6Yh9M4deuHWCke5",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":9}}",9,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
XJudnzbQpgH3Ctco8,10,"H2kza7dv9Y5YC5ZHq,jN6Yh9M4deuHWCke5",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":9}}",9,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
Q2fp3Y3oiPDExzDXj,11,"i5YZrFNYJPTctaw2h,eX8ZhCvrJvH5bqSby",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",10,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
Q2fp3Y3oiPDExzDXj,11,"i5YZrFNYJPTctaw2h,eX8ZhCvrJvH5bqSby",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",10,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
6gewGqNoPgDHqEWb4,12,"MDQuP4mHi8Tx5iR4u,Q2PsqQWfPmJoJGXbE",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":5}}",11,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
6gewGqNoPgDHqEWb4,12,"MDQuP4mHi8Tx5iR4u,Q2PsqQWfPmJoJGXbE",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":5}}",11,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
2fFg6HkuxPpkJAigH,13,"BW3qvuwmgDqiYguDC,hmv5YZcqZaoJTBBtH",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",12,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
2fFg6HkuxPpkJAigH,13,"BW3qvuwmgDqiYguDC,hmv5YZcqZaoJTBBtH",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",12,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
P9z4Cx3aQRTwYePMr,14,"8EhpCFywLLXdJdR4z,ZbivLNgcHA6Zte9iw",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",13,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
P9z4Cx3aQRTwYePMr,14,"8EhpCFywLLXdJdR4z,ZbivLNgcHA6Zte9iw",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",13,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
Akn23BuNFxMo5soNi,15,"XqtbMu2jEkRz6x6Ss,WYji22zXzZAd7i3Dj",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",14,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
Akn23BuNFxMo5soNi,15,"XqtbMu2jEkRz6x6Ss,WYji22zXzZAd7i3Dj",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",14,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
E8XPitmrvfcbYowQM,16,"tMZByt5Y66jkLgQxy,TnYQqX7GRhx9kDwK2",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":7}}",15,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
E8XPitmrvfcbYowQM,16,"tMZByt5Y66jkLgQxy,TnYQqX7GRhx9kDwK2",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":7}}",15,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
