row_id,index,stageIds,gameId,createdAt,text,playerId,type,submitted,gametype,targets,payoffs,repNum,playerIds,game_cond,chat_cond
YivYN4qW2AxNYpZJ7,4,"zopNuNC3PpALzjCyF,xmBSvY7XecxZoWQLw",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,XG7Xqmr7Ry3pFDctX,selectionAlert,TRUE,BoS,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",3,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
YivYN4qW2AxNYpZJ7,4,"zopNuNC3PpALzjCyF,xmBSvY7XecxZoWQLw",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,ich habe eine pompka,F3TgEKTrHAeNQRYhC,message,TRUE,BoS,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",3,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
YivYN4qW2AxNYpZJ7,4,"zopNuNC3PpALzjCyF,xmBSvY7XecxZoWQLw",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,F3TgEKTrHAeNQRYhC,selectionAlert,TRUE,BoS,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",3,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
YivYN4qW2AxNYpZJ7,4,"zopNuNC3PpALzjCyF,xmBSvY7XecxZoWQLw",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,????,XG7Xqmr7Ry3pFDctX,message,TRUE,BoS,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",3,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
RyKtWBAD7Ctzb6Lfp,5,"SvqEWerEWL9mbxMSz,iEFrTtF97yTxwYhi7",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,F3TgEKTrHAeNQRYhC,selectionAlert,TRUE,BoS,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",4,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
RyKtWBAD7Ctzb6Lfp,5,"SvqEWerEWL9mbxMSz,iEFrTtF97yTxwYhi7",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,XG7Xqmr7Ry3pFDctX,selectionAlert,TRUE,BoS,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",4,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
RyKtWBAD7Ctzb6Lfp,5,"SvqEWerEWL9mbxMSz,iEFrTtF97yTxwYhi7",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,wpmcp,F3TgEKTrHAeNQRYhC,message,TRUE,BoS,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",4,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
dZzRofR5E7zNDf6XD,6,"8DxHqHxjHasDifQ8y,bATkCiWrePLFbSN3E",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,wpmpc,F3TgEKTrHAeNQRYhC,message,TRUE,easyPD,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":11},""BA"":{""p1"":11,""p2"":0},""BB"":{""p1"":5,""p2"":5}}",5,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
dZzRofR5E7zNDf6XD,6,"8DxHqHxjHasDifQ8y,bATkCiWrePLFbSN3E",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,F3TgEKTrHAeNQRYhC,selectionAlert,TRUE,easyPD,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":11},""BA"":{""p1"":11,""p2"":0},""BB"":{""p1"":5,""p2"":5}}",5,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
dZzRofR5E7zNDf6XD,6,"8DxHqHxjHasDifQ8y,bATkCiWrePLFbSN3E",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,XG7Xqmr7Ry3pFDctX,selectionAlert,TRUE,easyPD,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":11},""BA"":{""p1"":11,""p2"":0},""BB"":{""p1"":5,""p2"":5}}",5,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
