_id,gameId,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB
szDSkrqj59qJ4jfGP,ayRiqvCEhCCSxAnS2,9,2,0,0,0,0,2,9,16,STXF4MBw6pAhpFQzR,2,B,p1,0.604,blue-crate,aqua-crate,9,0,0,2
EtBjjqR6asWce6Wbh,ayRiqvCEhCCSxAnS2,9,4,0,0,0,0,4,9,17,STXF4MBw6pAhpFQzR,0,B,p1,0.404,purple-crate,aqua-crate,9,0,0,4
DW7So8EQxwK4CRweJ,ayRiqvCEhCCSxAnS2,5,4,0,0,0,0,4,5,18,STXF4MBw6pAhpFQzR,5,A,p1,0.759,pink-crate,orange-crate,5,0,0,4
xfLgEeWjXnxxox5aH,ayRiqvCEhCCSxAnS2,8,3,0,0,0,0,3,8,19,STXF4MBw6pAhpFQzR,0,A,p1,0.991,green-crate,blue-crate,8,0,0,3
Fr4b8sgB85PMrW7PB,ayRiqvCEhCCSxAnS2,4,3,0,0,0,0,3,4,20,STXF4MBw6pAhpFQzR,0,A,p1,0.57,aqua-crate,purple-crate,4,0,0,3
52onKTYQZ4mk2JkrJ,ayRiqvCEhCCSxAnS2,5,3,0,0,0,0,3,5,21,STXF4MBw6pAhpFQzR,3,B,p1,1.736,green-crate,crate,5,0,0,3
Ra6vgc6Ww43mixgHs,ayRiqvCEhCCSxAnS2,5,4,0,0,0,0,4,5,22,STXF4MBw6pAhpFQzR,5,A,p1,0.797,blue-crate,yellow-crate,5,0,0,4
iZjQ4aD7PzADpi5iT,ayRiqvCEhCCSxAnS2,7,4,0,0,0,0,4,7,23,STXF4MBw6pAhpFQzR,0,A,p1,1.64,crate,green-crate,7,0,0,4
tZfySsLESfbEa6x7x,ayRiqvCEhCCSxAnS2,7,3,0,0,0,0,3,7,24,STXF4MBw6pAhpFQzR,0,B,p1,1.505,pink-crate,yellow-crate,7,0,0,3
WxHKqP7Gjjujjr6qE,ayRiqvCEhCCSxAnS2,8,4,0,0,0,0,4,8,25,STXF4MBw6pAhpFQzR,0,A,p1,0.475,yellow-crate,blue-crate,8,0,0,4
zmECWz6fE8G8G6QYM,ayRiqvCEhCCSxAnS2,5,3,0,0,0,0,3,5,26,STXF4MBw6pAhpFQzR,5,A,p1,0.843,orange-crate,pink-crate,5,0,0,3
TJfdGb2EWD45NetHi,ayRiqvCEhCCSxAnS2,9,4,0,0,0,0,4,9,27,STXF4MBw6pAhpFQzR,4,B,p1,1.289,orange-crate,pink-crate,9,0,0,4
NigKbXiTSosLTTNCq,ayRiqvCEhCCSxAnS2,8,5,0,0,0,0,5,8,28,STXF4MBw6pAhpFQzR,5,B,p1,0.443,purple-crate,blue-crate,8,0,0,5
WpP4v7Pg2cRfmcjTZ,ayRiqvCEhCCSxAnS2,6,2,0,0,0,0,2,6,29,STXF4MBw6pAhpFQzR,0,B,p1,0.676,aqua-crate,green-crate,6,0,0,2
39HBTebMaZJDpH7v5,ayRiqvCEhCCSxAnS2,8,7,0,0,0,0,7,8,30,STXF4MBw6pAhpFQzR,0,B,p1,0.672,yellow-crate,green-crate,8,0,0,7
qatT79ZbEggKaQBAx,ayRiqvCEhCCSxAnS2,9,7,0,0,0,0,7,9,31,STXF4MBw6pAhpFQzR,9,A,p1,0.615,crate,aqua-crate,9,0,0,7
QPyMJgHZ4XASbJ9qS,ayRiqvCEhCCSxAnS2,7,5,0,0,0,0,5,7,32,STXF4MBw6pAhpFQzR,0,A,p1,0.87,yellow-crate,pink-crate,7,0,0,5
PkxdFfZhz3YN7YPjK,ayRiqvCEhCCSxAnS2,5,2,0,0,0,0,2,5,33,STXF4MBw6pAhpFQzR,0,A,p1,0.237,pink-crate,crate,5,0,0,2
TXNLuymGZiim9ryX6,ayRiqvCEhCCSxAnS2,7,2,0,0,0,0,2,7,34,STXF4MBw6pAhpFQzR,7,A,p1,0.861,orange-crate,blue-crate,7,0,0,2
kgNNoALjtTee27BGQ,ayRiqvCEhCCSxAnS2,9,5,0,0,0,0,5,9,35,STXF4MBw6pAhpFQzR,0,A,p1,1.308,crate,pink-crate,9,0,0,5
RkLLZGFNyX2DJuiYx,ayRiqvCEhCCSxAnS2,4,3,0,0,0,0,3,4,36,STXF4MBw6pAhpFQzR,0,A,p1,2.019,pink-crate,aqua-crate,4,0,0,3
KW3z6E2fHhgKfTBpy,ayRiqvCEhCCSxAnS2,8,7,0,0,0,0,7,8,37,STXF4MBw6pAhpFQzR,8,A,p1,0.624,yellow-crate,orange-crate,8,0,0,7
e5uzhuZBqWTTP5qLK,ayRiqvCEhCCSxAnS2,5,4,0,0,0,0,4,5,38,STXF4MBw6pAhpFQzR,5,A,p1,1.049,orange-crate,blue-crate,5,0,0,4
6qWwt45zk5Fd3y48r,ayRiqvCEhCCSxAnS2,9,4,0,0,0,0,4,9,39,STXF4MBw6pAhpFQzR,0,A,p1,1.036,orange-crate,blue-crate,9,0,0,4
ty9WkpG5YnTkNLSoz,XWBXWaM8fHb2pPETr,6,2,0,0,0,0,2,6,0,CabZtomiyfsZdYF9Q,2,A,p2,57.873,green-crate,purple-crate,2,0,0,6
59AnwP9Y3amj3cdxt,XWBXWaM8fHb2pPETr,7,3,0,0,0,0,3,7,1,CabZtomiyfsZdYF9Q,7,B,p2,31.764,crate,purple-crate,3,0,0,7
dW7yHK7o6tvJEhfyg,XWBXWaM8fHb2pPETr,8,4,0,0,0,0,4,8,2,CabZtomiyfsZdYF9Q,4,A,p2,37.646,crate,purple-crate,4,0,0,8
EWLWvjxzcdZwBCemP,XWBXWaM8fHb2pPETr,9,2,0,0,0,0,2,9,3,CabZtomiyfsZdYF9Q,9,B,p2,11.906,purple-crate,orange-crate,2,0,0,9
2ByTbYYrENvH8jSux,XWBXWaM8fHb2pPETr,6,2,0,0,0,0,2,6,4,CabZtomiyfsZdYF9Q,2,A,p2,17.824,green-crate,crate,2,0,0,6
jLdggMhR26nS92eBn,XWBXWaM8fHb2pPETr,9,5,0,0,0,0,5,9,5,CabZtomiyfsZdYF9Q,9,B,p2,15.091,blue-crate,crate,5,0,0,9
F6JGmQW5e4JEhJAWa,XWBXWaM8fHb2pPETr,3,2,0,0,0,0,2,3,6,CabZtomiyfsZdYF9Q,2,A,p2,12.163,aqua-crate,blue-crate,2,0,0,3
g2vz6piymtK8paK8d,XWBXWaM8fHb2pPETr,9,8,0,0,0,0,8,9,7,CabZtomiyfsZdYF9Q,8,A,p2,20.047,pink-crate,yellow-crate,8,0,0,9
TeTwEaQN5rcRzRA4i,XWBXWaM8fHb2pPETr,5,4,0,0,0,0,4,5,8,CabZtomiyfsZdYF9Q,4,A,p2,13.816,blue-crate,purple-crate,4,0,0,5
LQzYGAaiBLFfrjn3e,XWBXWaM8fHb2pPETr,6,4,0,0,0,0,4,6,9,CabZtomiyfsZdYF9Q,6,B,p2,25.027,orange-crate,purple-crate,4,0,0,6
deZxFBZzZfangRx4n,XWBXWaM8fHb2pPETr,8,6,0,0,0,0,6,8,10,CabZtomiyfsZdYF9Q,6,A,p2,8.198,blue-crate,yellow-crate,6,0,0,8
bnMY7MgSNcjaa5rPm,XWBXWaM8fHb2pPETr,6,5,0,0,0,0,5,6,11,CabZtomiyfsZdYF9Q,6,B,p2,14.463,yellow-crate,orange-crate,5,0,0,6
2XydScRZka2bz9fuY,XWBXWaM8fHb2pPETr,8,7,0,0,0,0,7,8,12,CabZtomiyfsZdYF9Q,7,A,p2,10.794,green-crate,yellow-crate,7,0,0,8
So7udokETDNfYgYNM,XWBXWaM8fHb2pPETr,7,5,0,0,0,0,5,7,13,CabZtomiyfsZdYF9Q,5,A,p2,6.235,blue-crate,green-crate,5,0,0,7
pDpiEEYptb5YPJcjD,XWBXWaM8fHb2pPETr,9,8,0,0,0,0,8,9,14,CabZtomiyfsZdYF9Q,9,B,p2,5.002,aqua-crate,blue-crate,8,0,0,9
QrHs2aGwLSa4YYRuE,XWBXWaM8fHb2pPETr,8,7,0,0,0,0,7,8,15,CabZtomiyfsZdYF9Q,8,B,p2,6.634,blue-crate,green-crate,7,0,0,8
todHDz4q8HEurFchY,XWBXWaM8fHb2pPETr,5,3,0,0,0,0,3,5,16,CabZtomiyfsZdYF9Q,3,A,p2,27.812,purple-crate,pink-crate,3,0,0,5
Y6hp8AMphc9LGiCJq,XWBXWaM8fHb2pPETr,8,5,0,0,0,0,5,8,17,CabZtomiyfsZdYF9Q,8,B,p2,5.23,crate,pink-crate,5,0,0,8
EvDGw5LeK7Pzn7J6h,XWBXWaM8fHb2pPETr,5,2,0,0,0,0,2,5,18,CabZtomiyfsZdYF9Q,2,A,p2,4.706,green-crate,crate,2,0,0,5
bg8x7Rfcgf4Dup7Wc,XWBXWaM8fHb2pPETr,9,4,0,0,0,0,4,9,19,CabZtomiyfsZdYF9Q,9,B,p2,7.493,aqua-crate,pink-crate,4,0,0,9
DiZcitj9ngM5hnBEh,XWBXWaM8fHb2pPETr,5,4,0,0,0,0,4,5,20,CabZtomiyfsZdYF9Q,4,A,p2,6.116,blue-crate,crate,4,0,0,5
6mA4dXdEGKdyGBPdG,XWBXWaM8fHb2pPETr,9,2,0,0,0,0,2,9,21,CabZtomiyfsZdYF9Q,2,A,p2,7.761,pink-crate,green-crate,2,0,0,9
dewDpX5GN3Q3neueC,XWBXWaM8fHb2pPETr,4,2,0,0,0,0,2,4,22,CabZtomiyfsZdYF9Q,4,B,p2,3.356,crate,green-crate,2,0,0,4
Zruh6hX9WbxCvmHTJ,XWBXWaM8fHb2pPETr,9,7,0,0,0,0,7,9,23,CabZtomiyfsZdYF9Q,9,B,p2,6.782,blue-crate,crate,7,0,0,9
m6ZcnjkYRJDQM7NTs,XWBXWaM8fHb2pPETr,8,4,0,0,0,0,4,8,24,CabZtomiyfsZdYF9Q,8,B,p2,19.954,yellow-crate,pink-crate,4,0,0,8
eT8RQmGBCrbgAiWiQ,XWBXWaM8fHb2pPETr,5,4,0,0,0,0,4,5,25,CabZtomiyfsZdYF9Q,4,A,p2,3.637,yellow-crate,orange-crate,4,0,0,5
wizARjpAuYDnNCLq3,XWBXWaM8fHb2pPETr,3,2,0,0,0,0,2,3,26,CabZtomiyfsZdYF9Q,2,A,p2,5.912,yellow-crate,aqua-crate,2,0,0,3
SvCFkqtcEmJRrShf7,XWBXWaM8fHb2pPETr,4,3,0,0,0,0,3,4,27,CabZtomiyfsZdYF9Q,3,A,p2,7.631,aqua-crate,crate,3,0,0,4
CsgXsc8kEwdSu3dhz,XWBXWaM8fHb2pPETr,7,3,0,0,0,0,3,7,28,CabZtomiyfsZdYF9Q,0,B,p2,21.942,orange-crate,yellow-crate,3,0,0,7
484wcboJa3oFFxPZg,XWBXWaM8fHb2pPETr,9,8,0,0,0,0,8,9,29,CabZtomiyfsZdYF9Q,8,A,p2,21.121,blue-crate,yellow-crate,8,0,0,9
6JmSW8WAA7uJ5E773,XWBXWaM8fHb2pPETr,5,2,0,0,0,0,2,5,30,CabZtomiyfsZdYF9Q,5,B,p2,9.522,blue-crate,purple-crate,2,0,0,5
EoXQeHCW7ziZKRbCX,XWBXWaM8fHb2pPETr,9,2,0,0,0,0,2,9,31,CabZtomiyfsZdYF9Q,2,A,p2,4.799,green-crate,crate,2,0,0,9
pFszJYMwnGw4ABwKY,XWBXWaM8fHb2pPETr,8,5,0,0,0,0,5,8,32,CabZtomiyfsZdYF9Q,8,B,p2,6.889,green-crate,crate,5,0,0,8
zZmmx4xMwz8phA7jD,XWBXWaM8fHb2pPETr,4,3,0,0,0,0,3,4,33,CabZtomiyfsZdYF9Q,4,B,p2,8.541,purple-crate,pink-crate,3,0,0,4
HFqx8pAYuxZY8zGoZ,XWBXWaM8fHb2pPETr,7,4,0,0,0,0,4,7,34,CabZtomiyfsZdYF9Q,7,B,p2,8.276,yellow-crate,purple-crate,4,0,0,7
LmR6MmG2rgoxhASE6,XWBXWaM8fHb2pPETr,9,7,0,0,0,0,7,9,35,CabZtomiyfsZdYF9Q,7,A,p2,10.277,blue-crate,aqua-crate,7,0,0,9
CeYNaFd499ye9dCPn,XWBXWaM8fHb2pPETr,9,3,0,0,0,0,3,9,36,CabZtomiyfsZdYF9Q,3,A,p2,10.632,crate,blue-crate,3,0,0,9
JuHKhr79sZ44DZBy3,XWBXWaM8fHb2pPETr,8,3,0,0,0,0,3,8,37,CabZtomiyfsZdYF9Q,8,B,p2,2.824,purple-crate,orange-crate,3,0,0,8
TdqNG2FRnX9TzEcBF,XWBXWaM8fHb2pPETr,4,2,0,0,0,0,2,4,38,CabZtomiyfsZdYF9Q,4,B,p2,5.168,aqua-crate,yellow-crate,2,0,0,4
5XKu9rmqtM5ge3c3s,XWBXWaM8fHb2pPETr,8,6,0,0,0,0,6,8,39,CabZtomiyfsZdYF9Q,6,A,p2,4.26,orange-crate,blue-crate,6,0,0,8
ty9WkpG5YnTkNLSoz,XWBXWaM8fHb2pPETr,6,2,0,0,0,0,2,6,0,dhz4DnHhhaPYQNCay,6,A,p1,45.114,green-crate,purple-crate,6,0,0,2
59AnwP9Y3amj3cdxt,XWBXWaM8fHb2pPETr,7,3,0,0,0,0,3,7,1,dhz4DnHhhaPYQNCay,3,B,p1,34.997,crate,purple-crate,7,0,0,3
dW7yHK7o6tvJEhfyg,XWBXWaM8fHb2pPETr,8,4,0,0,0,0,4,8,2,dhz4DnHhhaPYQNCay,8,A,p1,35.682,crate,purple-crate,8,0,0,4
EWLWvjxzcdZwBCemP,XWBXWaM8fHb2pPETr,9,2,0,0,0,0,2,9,3,dhz4DnHhhaPYQNCay,2,B,p1,13.689,purple-crate,orange-crate,9,0,0,2
2ByTbYYrENvH8jSux,XWBXWaM8fHb2pPETr,6,2,0,0,0,0,2,6,4,dhz4DnHhhaPYQNCay,6,A,p1,20.051,green-crate,crate,6,0,0,2
jLdggMhR26nS92eBn,XWBXWaM8fHb2pPETr,9,5,0,0,0,0,5,9,5,dhz4DnHhhaPYQNCay,5,B,p1,15.828,blue-crate,crate,9,0,0,5
F6JGmQW5e4JEhJAWa,XWBXWaM8fHb2pPETr,3,2,0,0,0,0,2,3,6,dhz4DnHhhaPYQNCay,3,A,p1,17.385,aqua-crate,blue-crate,3,0,0,2
g2vz6piymtK8paK8d,XWBXWaM8fHb2pPETr,9,8,0,0,0,0,8,9,7,dhz4DnHhhaPYQNCay,9,A,p1,22.429,pink-crate,yellow-crate,9,0,0,8
TeTwEaQN5rcRzRA4i,XWBXWaM8fHb2pPETr,5,4,0,0,0,0,4,5,8,dhz4DnHhhaPYQNCay,5,A,p1,16.077,blue-crate,purple-crate,5,0,0,4
LQzYGAaiBLFfrjn3e,XWBXWaM8fHb2pPETr,6,4,0,0,0,0,4,6,9,dhz4DnHhhaPYQNCay,4,B,p1,29.075,orange-crate,purple-crate,6,0,0,4
deZxFBZzZfangRx4n,XWBXWaM8fHb2pPETr,8,6,0,0,0,0,6,8,10,dhz4DnHhhaPYQNCay,8,A,p1,11.418,blue-crate,yellow-crate,8,0,0,6
bnMY7MgSNcjaa5rPm,XWBXWaM8fHb2pPETr,6,5,0,0,0,0,5,6,11,dhz4DnHhhaPYQNCay,5,B,p1,16.014,yellow-crate,orange-crate,6,0,0,5
2XydScRZka2bz9fuY,XWBXWaM8fHb2pPETr,8,7,0,0,0,0,7,8,12,dhz4DnHhhaPYQNCay,8,A,p1,14.496,green-crate,yellow-crate,8,0,0,7
So7udokETDNfYgYNM,XWBXWaM8fHb2pPETr,7,5,0,0,0,0,5,7,13,dhz4DnHhhaPYQNCay,7,A,p1,14.232,blue-crate,green-crate,7,0,0,5
pDpiEEYptb5YPJcjD,XWBXWaM8fHb2pPETr,9,8,0,0,0,0,8,9,14,dhz4DnHhhaPYQNCay,8,B,p1,8.789,aqua-crate,blue-crate,9,0,0,8
QrHs2aGwLSa4YYRuE,XWBXWaM8fHb2pPETr,8,7,0,0,0,0,7,8,15,dhz4DnHhhaPYQNCay,7,B,p1,10.338,blue-crate,green-crate,8,0,0,7
todHDz4q8HEurFchY,XWBXWaM8fHb2pPETr,5,3,0,0,0,0,3,5,16,dhz4DnHhhaPYQNCay,5,A,p1,27.242,purple-crate,pink-crate,5,0,0,3
Y6hp8AMphc9LGiCJq,XWBXWaM8fHb2pPETr,8,5,0,0,0,0,5,8,17,dhz4DnHhhaPYQNCay,5,B,p1,11.455,crate,pink-crate,8,0,0,5
EvDGw5LeK7Pzn7J6h,XWBXWaM8fHb2pPETr,5,2,0,0,0,0,2,5,18,dhz4DnHhhaPYQNCay,5,A,p1,10.005,green-crate,crate,5,0,0,2
bg8x7Rfcgf4Dup7Wc,XWBXWaM8fHb2pPETr,9,4,0,0,0,0,4,9,19,dhz4DnHhhaPYQNCay,4,B,p1,11.879,aqua-crate,pink-crate,9,0,0,4
DiZcitj9ngM5hnBEh,XWBXWaM8fHb2pPETr,5,4,0,0,0,0,4,5,20,dhz4DnHhhaPYQNCay,5,A,p1,11.615,blue-crate,crate,5,0,0,4
6mA4dXdEGKdyGBPdG,XWBXWaM8fHb2pPETr,9,2,0,0,0,0,2,9,21,dhz4DnHhhaPYQNCay,9,A,p1,12.298,pink-crate,green-crate,9,0,0,2
dewDpX5GN3Q3neueC,XWBXWaM8fHb2pPETr,4,2,0,0,0,0,2,4,22,dhz4DnHhhaPYQNCay,2,B,p1,11.999,crate,green-crate,4,0,0,2
Zruh6hX9WbxCvmHTJ,XWBXWaM8fHb2pPETr,9,7,0,0,0,0,7,9,23,dhz4DnHhhaPYQNCay,7,B,p1,10.851,blue-crate,crate,9,0,0,7
m6ZcnjkYRJDQM7NTs,XWBXWaM8fHb2pPETr,8,4,0,0,0,0,4,8,24,dhz4DnHhhaPYQNCay,4,B,p1,21.808,yellow-crate,pink-crate,8,0,0,4
eT8RQmGBCrbgAiWiQ,XWBXWaM8fHb2pPETr,5,4,0,0,0,0,4,5,25,dhz4DnHhhaPYQNCay,5,A,p1,9.11,yellow-crate,orange-crate,5,0,0,4
wizARjpAuYDnNCLq3,XWBXWaM8fHb2pPETr,3,2,0,0,0,0,2,3,26,dhz4DnHhhaPYQNCay,3,A,p1,9.92,yellow-crate,aqua-crate,3,0,0,2
SvCFkqtcEmJRrShf7,XWBXWaM8fHb2pPETr,4,3,0,0,0,0,3,4,27,dhz4DnHhhaPYQNCay,4,A,p1,10.034,aqua-crate,crate,4,0,0,3
CsgXsc8kEwdSu3dhz,XWBXWaM8fHb2pPETr,7,3,0,0,0,0,3,7,28,dhz4DnHhhaPYQNCay,0,A,p1,23.761,orange-crate,yellow-crate,7,0,0,3
484wcboJa3oFFxPZg,XWBXWaM8fHb2pPETr,9,8,0,0,0,0,8,9,29,dhz4DnHhhaPYQNCay,9,A,p1,24.991,blue-crate,yellow-crate,9,0,0,8
6JmSW8WAA7uJ5E773,XWBXWaM8fHb2pPETr,5,2,0,0,0,0,2,5,30,dhz4DnHhhaPYQNCay,2,B,p1,13.446,blue-crate,purple-crate,5,0,0,2
EoXQeHCW7ziZKRbCX,XWBXWaM8fHb2pPETr,9,2,0,0,0,0,2,9,31,dhz4DnHhhaPYQNCay,9,A,p1,9.208,green-crate,crate,9,0,0,2
pFszJYMwnGw4ABwKY,XWBXWaM8fHb2pPETr,8,5,0,0,0,0,5,8,32,dhz4DnHhhaPYQNCay,5,B,p1,12.385,green-crate,crate,8,0,0,5
zZmmx4xMwz8phA7jD,XWBXWaM8fHb2pPETr,4,3,0,0,0,0,3,4,33,dhz4DnHhhaPYQNCay,3,B,p1,13.682,purple-crate,pink-crate,4,0,0,3
HFqx8pAYuxZY8zGoZ,XWBXWaM8fHb2pPETr,7,4,0,0,0,0,4,7,34,dhz4DnHhhaPYQNCay,4,B,p1,14.269,yellow-crate,purple-crate,7,0,0,4
LmR6MmG2rgoxhASE6,XWBXWaM8fHb2pPETr,9,7,0,0,0,0,7,9,35,dhz4DnHhhaPYQNCay,9,A,p1,9.561,blue-crate,aqua-crate,9,0,0,7
CeYNaFd499ye9dCPn,XWBXWaM8fHb2pPETr,9,3,0,0,0,0,3,9,36,dhz4DnHhhaPYQNCay,9,A,p1,13.207,crate,blue-crate,9,0,0,3
JuHKhr79sZ44DZBy3,XWBXWaM8fHb2pPETr,8,3,0,0,0,0,3,8,37,dhz4DnHhhaPYQNCay,3,B,p1,11.922,purple-crate,orange-crate,8,0,0,3
TdqNG2FRnX9TzEcBF,XWBXWaM8fHb2pPETr,4,2,0,0,0,0,2,4,38,dhz4DnHhhaPYQNCay,2,B,p1,12.377,aqua-crate,yellow-crate,4,0,0,2
5XKu9rmqtM5ge3c3s,XWBXWaM8fHb2pPETr,8,6,0,0,0,0,6,8,39,dhz4DnHhhaPYQNCay,8,A,p1,15.365,orange-crate,blue-crate,8,0,0,6
67jN9tivPnbqWmo38,KMKga8KMs6QZFc9dR,8,6,0,0,0,0,6,8,0,9d7wNGCZf54Nyvkts,8,A,p1,21.353,orange-crate,crate,8,0,0,6
WvoJhNirhMvmfEv9M,KMKga8KMs6QZFc9dR,4,2,0,0,0,0,2,4,1,9d7wNGCZf54Nyvkts,0,A,p1,10.498,orange-crate,aqua-crate,4,0,0,2
S7hpKSxtHt2jy3bpe,KMKga8KMs6QZFc9dR,6,4,0,0,0,0,4,6,2,9d7wNGCZf54Nyvkts,4,B,p1,8.352,orange-crate,yellow-crate,6,0,0,4
vTHDF3zTtPT7tgyNR,KMKga8KMs6QZFc9dR,8,4,0,0,0,0,4,8,3,9d7wNGCZf54Nyvkts,8,A,p1,5.959,green-crate,pink-crate,8,0,0,4
7EYxFAaxts6e4wE6D,KMKga8KMs6QZFc9dR,7,3,0,0,0,0,3,7,4,9d7wNGCZf54Nyvkts,7,A,p1,5.352,aqua-crate,orange-crate,7,0,0,3
oxuLzc9MjeAnFTAPC,KMKga8KMs6QZFc9dR,9,2,0,0,0,0,2,9,5,9d7wNGCZf54Nyvkts,9,A,p1,15.192,blue-crate,green-crate,9,0,0,2
aLwwFWiZqkBp2v955,KMKga8KMs6QZFc9dR,8,3,0,0,0,0,3,8,6,9d7wNGCZf54Nyvkts,8,A,p1,16.522,yellow-crate,orange-crate,8,0,0,3
FTdb5aMzxjE2hvf5i,KMKga8KMs6QZFc9dR,7,2,0,0,0,0,2,7,7,9d7wNGCZf54Nyvkts,7,A,p1,15.395,green-crate,orange-crate,7,0,0,2
9P6x76YEoSpkNnPgq,KMKga8KMs6QZFc9dR,9,2,0,0,0,0,2,9,8,9d7wNGCZf54Nyvkts,2,B,p1,14.25,green-crate,purple-crate,9,0,0,2
5QPojsfsTnghxDkza,KMKga8KMs6QZFc9dR,5,2,0,0,0,0,2,5,9,9d7wNGCZf54Nyvkts,2,B,p1,5.534,pink-crate,yellow-crate,5,0,0,2
65tZR2CpKfk8KcBBW,KMKga8KMs6QZFc9dR,8,3,0,0,0,0,3,8,10,9d7wNGCZf54Nyvkts,8,A,p1,3.526,purple-crate,yellow-crate,8,0,0,3
waFmRBfhdqNbYmiy9,KMKga8KMs6QZFc9dR,9,8,0,0,0,0,8,9,11,9d7wNGCZf54Nyvkts,9,A,p1,2.812,purple-crate,blue-crate,9,0,0,8
3CvdSEZaRPgr6F2Xx,KMKga8KMs6QZFc9dR,5,3,0,0,0,0,3,5,12,9d7wNGCZf54Nyvkts,0,A,p1,2.084,aqua-crate,crate,5,0,0,3
MzBK287fuGXDqNCtK,KMKga8KMs6QZFc9dR,8,5,0,0,0,0,5,8,13,9d7wNGCZf54Nyvkts,8,A,p1,5.254,pink-crate,yellow-crate,8,0,0,5
uXqPwGqe8xn7YwYdS,KMKga8KMs6QZFc9dR,9,3,0,0,0,0,3,9,14,9d7wNGCZf54Nyvkts,0,B,p1,5.394,aqua-crate,yellow-crate,9,0,0,3
RohFmSahCjWMG9Gys,KMKga8KMs6QZFc9dR,8,2,0,0,0,0,2,8,15,9d7wNGCZf54Nyvkts,0,B,p1,9.435,orange-crate,aqua-crate,8,0,0,2
sKE7Cg8KK7hST3tbP,KMKga8KMs6QZFc9dR,8,2,0,0,0,0,2,8,16,9d7wNGCZf54Nyvkts,0,A,p1,13.712,orange-crate,crate,8,0,0,2
2LKaQLTs4ok5gzC47,KMKga8KMs6QZFc9dR,9,6,0,0,0,0,6,9,17,9d7wNGCZf54Nyvkts,9,A,p1,3.161,pink-crate,yellow-crate,9,0,0,6
RAJAxyr7ybTtQzrXr,KMKga8KMs6QZFc9dR,3,2,0,0,0,0,2,3,18,9d7wNGCZf54Nyvkts,2,B,p1,10.573,green-crate,aqua-crate,3,0,0,2
YPJ94x3qhaXeuMBro,KMKga8KMs6QZFc9dR,7,4,0,0,0,0,4,7,19,9d7wNGCZf54Nyvkts,4,B,p1,11.799,green-crate,blue-crate,7,0,0,4
qSdMC2R47HQuts3xC,KMKga8KMs6QZFc9dR,9,8,0,0,0,0,8,9,20,9d7wNGCZf54Nyvkts,9,A,p1,9.093,blue-crate,pink-crate,9,0,0,8
FTs3cKBWjP5Xbygtd,KMKga8KMs6QZFc9dR,5,3,0,0,0,0,3,5,21,9d7wNGCZf54Nyvkts,3,B,p1,8.926,crate,green-crate,5,0,0,3
diqdq9NcrXpYwBe2a,KMKga8KMs6QZFc9dR,5,2,0,0,0,0,2,5,22,9d7wNGCZf54Nyvkts,5,A,p1,9.381,yellow-crate,blue-crate,5,0,0,2
n7XtYc6gZF62Yf5PX,KMKga8KMs6QZFc9dR,6,5,0,0,0,0,5,6,23,9d7wNGCZf54Nyvkts,5,B,p1,7.194,blue-crate,purple-crate,6,0,0,5
zxq95WtakA65thitd,KMKga8KMs6QZFc9dR,5,2,0,0,0,0,2,5,24,9d7wNGCZf54Nyvkts,5,A,p1,16.747,pink-crate,yellow-crate,5,0,0,2
5ukHSp4QS9jcWcwuX,KMKga8KMs6QZFc9dR,5,3,0,0,0,0,3,5,25,9d7wNGCZf54Nyvkts,3,B,p1,9.858,orange-crate,pink-crate,5,0,0,3
mfpsQD9Wsh3jLC95T,KMKga8KMs6QZFc9dR,8,6,0,0,0,0,6,8,26,9d7wNGCZf54Nyvkts,6,B,p1,8.965,purple-crate,yellow-crate,8,0,0,6
dNWYmeDFnDa8pDjj5,KMKga8KMs6QZFc9dR,7,6,0,0,0,0,6,7,27,9d7wNGCZf54Nyvkts,7,A,p1,11.51,orange-crate,crate,7,0,0,6
qqKq4RSm3Fvag53H6,KMKga8KMs6QZFc9dR,9,4,0,0,0,0,4,9,28,9d7wNGCZf54Nyvkts,4,B,p1,18.398,crate,green-crate,9,0,0,4
fJTyCrYqssmKuud9M,KMKga8KMs6QZFc9dR,3,2,0,0,0,0,2,3,29,9d7wNGCZf54Nyvkts,2,B,p1,13.524,crate,yellow-crate,3,0,0,2
7uWkaGh7nqFBanAwh,KMKga8KMs6QZFc9dR,9,7,0,0,0,0,7,9,30,9d7wNGCZf54Nyvkts,7,B,p1,9.664,yellow-crate,orange-crate,9,0,0,7
d7sRaCPiR7e5CCxMk,KMKga8KMs6QZFc9dR,5,3,0,0,0,0,3,5,31,9d7wNGCZf54Nyvkts,3,B,p1,11.617,crate,orange-crate,5,0,0,3
83oRCzZJt3fAmT6hw,KMKga8KMs6QZFc9dR,4,3,0,0,0,0,3,4,32,9d7wNGCZf54Nyvkts,3,B,p1,8.001,crate,blue-crate,4,0,0,3
NxvQcZXpFSMSwJLwE,KMKga8KMs6QZFc9dR,6,3,0,0,0,0,3,6,33,9d7wNGCZf54Nyvkts,3,B,p1,20.08,yellow-crate,aqua-crate,6,0,0,3
A2PLjtgyjCXWBuNh3,KMKga8KMs6QZFc9dR,9,7,0,0,0,0,7,9,34,9d7wNGCZf54Nyvkts,7,B,p1,25.892,crate,purple-crate,9,0,0,7
