_id,gameId,gametype,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB,type,playerIds,game_cond,chat_cond
jzNZnJyw5TignAERP,PGQzAWoLzqYS9soap,easyPD,6,6,0,9,9,0,5,5,14,sL4PfezM2X6mGy3P5,6,A,p1,9.08,purple-crate,green-crate,6,0,9,5,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
XSSumwN3YgcpH6L9n,PGQzAWoLzqYS9soap,BoS,4,2,0,0,0,0,2,4,15,sL4PfezM2X6mGy3P5,2,B,p1,11.567,blue-crate,crate,4,0,0,2,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
4nNTy9kYQaD4QQwL8,PGQzAWoLzqYS9soap,easyPD,7,7,0,10,10,0,2,2,16,sL4PfezM2X6mGy3P5,7,A,p1,6.421,crate,pink-crate,7,0,10,2,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
ebBkNaHvftac3fr2F,PGQzAWoLzqYS9soap,BoS,8,7,0,0,0,0,7,8,17,sL4PfezM2X6mGy3P5,8,A,p1,12.46,pink-crate,blue-crate,8,0,0,7,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
ZyzfeyMaeZEi3J5zb,PGQzAWoLzqYS9soap,easyPD,10,10,0,12,12,0,6,6,18,sL4PfezM2X6mGy3P5,10,A,p1,6.438,aqua-crate,purple-crate,10,0,12,6,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
zwoiYD7YHqNFdozC4,PGQzAWoLzqYS9soap,easyPD,7,7,0,10,10,0,1,1,19,sL4PfezM2X6mGy3P5,7,A,p1,7.206,pink-crate,orange-crate,7,0,10,1,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
dfDyJkzLobsKfkFT8,PGQzAWoLzqYS9soap,easyPD,8,8,0,12,12,0,3,3,20,sL4PfezM2X6mGy3P5,8,A,p1,5.903,green-crate,purple-crate,8,0,12,3,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
pBtZ9x7rdbkX5owFn,PGQzAWoLzqYS9soap,BoS,8,2,0,0,0,0,2,8,21,sL4PfezM2X6mGy3P5,2,B,p1,14.157,yellow-crate,green-crate,8,0,0,2,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
JBbyAHjAaGQzew3zy,PGQzAWoLzqYS9soap,easyPD,7,7,0,12,12,0,6,6,22,sL4PfezM2X6mGy3P5,7,A,p1,7.028,yellow-crate,green-crate,7,0,12,6,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
MbxXX6wbK9CCy2Kma,PGQzAWoLzqYS9soap,easyPD,7,7,0,9,9,0,1,1,23,sL4PfezM2X6mGy3P5,7,A,p1,7.101,orange-crate,aqua-crate,7,0,9,1,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
wnmNzAhcgqFYsbKLq,PGQzAWoLzqYS9soap,BoS,6,4,0,0,0,0,4,6,24,sL4PfezM2X6mGy3P5,6,A,p1,5.661,green-crate,purple-crate,6,0,0,4,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
NpSENZbYKfZ8Ad4XL,PGQzAWoLzqYS9soap,easyPD,8,8,0,9,9,0,1,1,25,sL4PfezM2X6mGy3P5,8,A,p1,6.009,yellow-crate,purple-crate,8,0,9,1,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
85u37TmFCMfE6jfYQ,PGQzAWoLzqYS9soap,easyPD,8,8,0,12,12,0,2,2,26,sL4PfezM2X6mGy3P5,8,A,p1,5.486,blue-crate,yellow-crate,8,0,12,2,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
fDEfEqnFdFFPEsPek,PGQzAWoLzqYS9soap,easyPD,7,7,0,11,11,0,5,5,27,sL4PfezM2X6mGy3P5,7,A,p1,7.411,orange-crate,crate,7,0,11,5,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
rh4iYY5HQXhExpA5r,PGQzAWoLzqYS9soap,BoS,9,6,0,0,0,0,6,9,28,sL4PfezM2X6mGy3P5,9,A,p1,70.082,crate,blue-crate,9,0,0,6,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
K8XdpmDxJ9fgi5rhy,PGQzAWoLzqYS9soap,easyPD,5,5,0,9,9,0,4,4,29,sL4PfezM2X6mGy3P5,5,A,p1,7.267,yellow-crate,crate,5,0,9,4,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
AaahWizYwT6TfGvxZ,PGQzAWoLzqYS9soap,BoS,7,6,0,0,0,0,6,7,30,sL4PfezM2X6mGy3P5,6,B,p1,6.264,blue-crate,orange-crate,7,0,0,6,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
vx5FNqMhwmRhzHt6z,PGQzAWoLzqYS9soap,BoS,9,3,0,0,0,0,3,9,31,sL4PfezM2X6mGy3P5,9,A,p1,8.74,yellow-crate,crate,9,0,0,3,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
WPuqm6uEfoLP8erSn,PGQzAWoLzqYS9soap,easyPD,3,3,0,6,6,0,1,1,32,sL4PfezM2X6mGy3P5,3,A,p1,9.582,pink-crate,blue-crate,3,0,6,1,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
8houW874SJ9BRcxWh,PGQzAWoLzqYS9soap,easyPD,9,9,0,12,12,0,5,5,33,sL4PfezM2X6mGy3P5,9,A,p1,8.1,green-crate,pink-crate,9,0,12,5,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
tvzDTHWjLPGywd3C8,PGQzAWoLzqYS9soap,BoS,6,4,0,0,0,0,4,6,34,sL4PfezM2X6mGy3P5,4,B,p1,41.282,crate,aqua-crate,6,0,0,4,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
XBHcNuAEfRixE7oYK,PGQzAWoLzqYS9soap,BoS,8,6,0,0,0,0,6,8,35,sL4PfezM2X6mGy3P5,8,A,p1,9.382,purple-crate,aqua-crate,8,0,0,6,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
XzaGJSi2muBmw5xNE,PGQzAWoLzqYS9soap,easyPD,10,10,0,12,12,0,2,2,36,sL4PfezM2X6mGy3P5,10,A,p1,6.749,orange-crate,green-crate,10,0,12,2,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
5nktDgdqDJP9rJWqz,PGQzAWoLzqYS9soap,BoS,8,4,0,0,0,0,4,8,37,sL4PfezM2X6mGy3P5,4,B,p1,11.047,pink-crate,blue-crate,8,0,0,4,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
pNRCoto9SZ4HDCPnp,PGQzAWoLzqYS9soap,BoS,7,5,0,0,0,0,5,7,38,sL4PfezM2X6mGy3P5,7,A,p1,5.876,yellow-crate,aqua-crate,7,0,0,5,BoS,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
g6i5MJgur46pe8diG,PGQzAWoLzqYS9soap,easyPD,6,6,0,8,8,0,1,1,39,sL4PfezM2X6mGy3P5,6,A,p1,19.973,pink-crate,green-crate,6,0,8,1,PD,"pgMgqLmjKiD7TTPKG,sL4PfezM2X6mGy3P5",may2024,chat
shRQsGibxAp3q68ie,NwuRNfDwCmA7P3YyG,easyPD,6,6,0,12,12,0,4,4,0,b2BZS5YTS7YwzFWPx,12,B,p1,15.56,green-crate,orange-crate,6,0,12,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
YQgunufo3prWKzNtY,NwuRNfDwCmA7P3YyG,easyPD,5,5,0,9,9,0,2,2,1,b2BZS5YTS7YwzFWPx,9,B,p1,45.352,pink-crate,aqua-crate,5,0,9,2,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
Jq9YqHGGdppDczBp9,NwuRNfDwCmA7P3YyG,easyPD,9,9,0,11,11,0,1,1,2,b2BZS5YTS7YwzFWPx,9,A,p1,70.405,crate,pink-crate,9,0,11,1,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
yjDJTxrPYNu77uq8r,NwuRNfDwCmA7P3YyG,BoS,6,2,0,0,0,0,2,6,3,b2BZS5YTS7YwzFWPx,2,B,p1,51.553,green-crate,orange-crate,6,0,0,2,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
64cYE4hZKXf8JdZTT,NwuRNfDwCmA7P3YyG,BoS,8,7,0,0,0,0,7,8,4,b2BZS5YTS7YwzFWPx,0,B,p1,107.949,orange-crate,yellow-crate,8,0,0,7,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
T4wXy8KYiXEd6Ccr6,NwuRNfDwCmA7P3YyG,easyPD,7,7,0,8,8,0,4,4,5,b2BZS5YTS7YwzFWPx,7,A,p1,37.251,crate,orange-crate,7,0,8,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
bmF4iR3jDg5LuvGiH,NwuRNfDwCmA7P3YyG,easyPD,8,8,0,10,10,0,6,6,6,b2BZS5YTS7YwzFWPx,8,A,p1,20.641,purple-crate,blue-crate,8,0,10,6,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
FWXKrDtQ6XZGmQeLu,NwuRNfDwCmA7P3YyG,BoS,5,3,0,0,0,0,3,5,7,b2BZS5YTS7YwzFWPx,3,B,p1,31.314,purple-crate,pink-crate,5,0,0,3,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
6S6f3m3SvAqqG2k2p,NwuRNfDwCmA7P3YyG,easyPD,10,10,0,11,11,0,4,4,8,b2BZS5YTS7YwzFWPx,10,A,p1,10.682,yellow-crate,crate,10,0,11,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
AvgXKXCdswoL3auro,NwuRNfDwCmA7P3YyG,BoS,9,5,0,0,0,0,5,9,9,b2BZS5YTS7YwzFWPx,9,A,p1,22.112,purple-crate,aqua-crate,9,0,0,5,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
PxbzKvYw3x3cygBQn,NwuRNfDwCmA7P3YyG,easyPD,9,9,0,11,11,0,4,4,10,b2BZS5YTS7YwzFWPx,9,A,p1,8.103,yellow-crate,purple-crate,9,0,11,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
bm6Em3p9ajGrDdw8b,NwuRNfDwCmA7P3YyG,BoS,7,4,0,0,0,0,4,7,11,b2BZS5YTS7YwzFWPx,4,B,p1,17.742,purple-crate,pink-crate,7,0,0,4,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
Mqw2ZzMEHhs7QweJo,NwuRNfDwCmA7P3YyG,easyPD,8,8,0,12,12,0,4,4,12,b2BZS5YTS7YwzFWPx,8,A,p1,11.675,aqua-crate,green-crate,8,0,12,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
yA5P235n7tGzgbXeu,NwuRNfDwCmA7P3YyG,easyPD,3,3,0,6,6,0,2,2,13,b2BZS5YTS7YwzFWPx,3,A,p1,17.697,yellow-crate,orange-crate,3,0,6,2,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
ht9NDjZsfEGXwt5fa,NwuRNfDwCmA7P3YyG,easyPD,3,3,0,4,4,0,1,1,14,b2BZS5YTS7YwzFWPx,3,A,p1,9.626,aqua-crate,yellow-crate,3,0,4,1,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
FB8RNAoPSSPHEL3Cv,NwuRNfDwCmA7P3YyG,BoS,3,2,0,0,0,0,2,3,15,b2BZS5YTS7YwzFWPx,3,A,p1,13.821,purple-crate,aqua-crate,3,0,0,2,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
LoW4y6roqehxpYYkT,NwuRNfDwCmA7P3YyG,BoS,9,4,0,0,0,0,4,9,16,b2BZS5YTS7YwzFWPx,4,B,p1,30.476,purple-crate,orange-crate,9,0,0,4,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
3TjXzsynXbmNLAxEt,NwuRNfDwCmA7P3YyG,easyPD,4,4,0,7,7,0,3,3,17,b2BZS5YTS7YwzFWPx,4,A,p1,10.376,green-crate,pink-crate,4,0,7,3,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
gyW8p3ygSJiaHDCSt,NwuRNfDwCmA7P3YyG,BoS,9,5,0,0,0,0,5,9,18,b2BZS5YTS7YwzFWPx,9,A,p1,13.1,orange-crate,aqua-crate,9,0,0,5,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
hBtgXDM8XBNbBpbex,NwuRNfDwCmA7P3YyG,easyPD,6,6,0,10,10,0,2,2,19,b2BZS5YTS7YwzFWPx,6,A,p1,7.542,pink-crate,yellow-crate,6,0,10,2,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
xnQ2hgBnNMpyp5Dqk,NwuRNfDwCmA7P3YyG,BoS,7,4,0,0,0,0,4,7,20,b2BZS5YTS7YwzFWPx,4,B,p1,14.452,orange-crate,purple-crate,7,0,0,4,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
hjfmJ2v4p5Dhjv7Gs,NwuRNfDwCmA7P3YyG,BoS,3,2,0,0,0,0,2,3,21,b2BZS5YTS7YwzFWPx,3,A,p1,10.949,crate,green-crate,3,0,0,2,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
Y3h2piJDmiYqtZDpn,NwuRNfDwCmA7P3YyG,easyPD,4,4,0,6,6,0,1,1,22,b2BZS5YTS7YwzFWPx,4,A,p1,6,aqua-crate,purple-crate,4,0,6,1,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
8NHfdvvSa9cYXCMc3,NwuRNfDwCmA7P3YyG,BoS,8,6,0,0,0,0,6,8,23,b2BZS5YTS7YwzFWPx,8,A,p1,13.837,pink-crate,blue-crate,8,0,0,6,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
Ppw4Beyetbg4ZSLK4,NwuRNfDwCmA7P3YyG,easyPD,6,6,0,10,10,0,3,3,24,b2BZS5YTS7YwzFWPx,6,A,p1,8.005,crate,pink-crate,6,0,10,3,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
tZR5hMPbFw2pZ8YNC,NwuRNfDwCmA7P3YyG,easyPD,6,6,0,11,11,0,5,5,25,b2BZS5YTS7YwzFWPx,11,B,p1,5.529,pink-crate,blue-crate,6,0,11,5,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
DYxtRm2XzQYLXcQrE,NwuRNfDwCmA7P3YyG,easyPD,5,5,0,8,8,0,4,4,26,b2BZS5YTS7YwzFWPx,0,A,p1,126.907,pink-crate,crate,5,0,8,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
p3Q6nSZMAjKF2tLYs,NwuRNfDwCmA7P3YyG,easyPD,7,7,0,8,8,0,4,4,27,b2BZS5YTS7YwzFWPx,7,A,p1,10.237,pink-crate,green-crate,7,0,8,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
i6QtcgMzH8oLecG4a,NwuRNfDwCmA7P3YyG,BoS,9,3,0,0,0,0,3,9,28,b2BZS5YTS7YwzFWPx,3,B,p1,19.958,purple-crate,aqua-crate,9,0,0,3,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
iftYcZEouxRiotdZx,NwuRNfDwCmA7P3YyG,easyPD,4,4,0,6,6,0,2,2,29,b2BZS5YTS7YwzFWPx,4,A,p1,4.487,orange-crate,green-crate,4,0,6,2,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
3AAw5wEdLKvMThofC,NwuRNfDwCmA7P3YyG,BoS,6,5,0,0,0,0,5,6,30,b2BZS5YTS7YwzFWPx,6,A,p1,9.007,purple-crate,yellow-crate,6,0,0,5,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
moh4hshBwvka8tkeY,NwuRNfDwCmA7P3YyG,easyPD,7,7,0,8,8,0,5,5,31,b2BZS5YTS7YwzFWPx,7,A,p1,14.446,purple-crate,aqua-crate,7,0,8,5,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
e5KaSzwZFhLsWRy34,NwuRNfDwCmA7P3YyG,easyPD,6,6,0,8,8,0,4,4,32,b2BZS5YTS7YwzFWPx,6,A,p1,3.625,blue-crate,aqua-crate,6,0,8,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
MXD87ZhcwZ64srduH,NwuRNfDwCmA7P3YyG,easyPD,9,9,0,11,11,0,2,2,33,b2BZS5YTS7YwzFWPx,9,A,p1,3.796,yellow-crate,orange-crate,9,0,11,2,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
M8rkYsNEie4zhXDQZ,NwuRNfDwCmA7P3YyG,BoS,8,5,0,0,0,0,5,8,34,b2BZS5YTS7YwzFWPx,8,A,p1,17.006,purple-crate,aqua-crate,8,0,0,5,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
ha6i6g3eoiqYHznjv,NwuRNfDwCmA7P3YyG,easyPD,6,6,0,10,10,0,3,3,35,b2BZS5YTS7YwzFWPx,6,A,p1,4.058,pink-crate,blue-crate,6,0,10,3,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
a2EDvcWHZvG36P683,NwuRNfDwCmA7P3YyG,BoS,4,2,0,0,0,0,2,4,36,b2BZS5YTS7YwzFWPx,2,B,p1,12.627,orange-crate,yellow-crate,4,0,0,2,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
ohqdddjRXbSrCMDjK,NwuRNfDwCmA7P3YyG,easyPD,11,11,0,12,12,0,9,9,37,b2BZS5YTS7YwzFWPx,11,A,p1,5.123,aqua-crate,yellow-crate,11,0,12,9,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
vSYRaxjuDNkLZmKpZ,NwuRNfDwCmA7P3YyG,easyPD,7,7,0,9,9,0,2,2,38,b2BZS5YTS7YwzFWPx,7,A,p1,4.277,pink-crate,blue-crate,7,0,9,2,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
D4Nzno7Wezqobx687,NwuRNfDwCmA7P3YyG,BoS,5,3,0,0,0,0,3,5,39,b2BZS5YTS7YwzFWPx,5,A,p1,19.711,pink-crate,purple-crate,5,0,0,3,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
shRQsGibxAp3q68ie,NwuRNfDwCmA7P3YyG,easyPD,6,6,0,12,12,0,4,4,0,f8Pcerdu4Qj55Yew4,0,A,p2,91.71,green-crate,orange-crate,6,12,0,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
YQgunufo3prWKzNtY,NwuRNfDwCmA7P3YyG,easyPD,5,5,0,9,9,0,2,2,1,f8Pcerdu4Qj55Yew4,0,A,p2,14.535,pink-crate,aqua-crate,5,9,0,2,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
Jq9YqHGGdppDczBp9,NwuRNfDwCmA7P3YyG,easyPD,9,9,0,11,11,0,1,1,2,f8Pcerdu4Qj55Yew4,9,A,p2,69.073,crate,pink-crate,9,11,0,1,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
yjDJTxrPYNu77uq8r,NwuRNfDwCmA7P3YyG,BoS,6,2,0,0,0,0,2,6,3,f8Pcerdu4Qj55Yew4,6,B,p2,54.626,green-crate,orange-crate,2,0,0,6,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
64cYE4hZKXf8JdZTT,NwuRNfDwCmA7P3YyG,BoS,8,7,0,0,0,0,7,8,4,f8Pcerdu4Qj55Yew4,0,A,p2,89.27,orange-crate,yellow-crate,7,0,0,8,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
T4wXy8KYiXEd6Ccr6,NwuRNfDwCmA7P3YyG,easyPD,7,7,0,8,8,0,4,4,5,f8Pcerdu4Qj55Yew4,7,A,p2,29.745,crate,orange-crate,7,8,0,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
bmF4iR3jDg5LuvGiH,NwuRNfDwCmA7P3YyG,easyPD,8,8,0,10,10,0,6,6,6,f8Pcerdu4Qj55Yew4,8,A,p2,17.747,purple-crate,blue-crate,8,10,0,6,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
FWXKrDtQ6XZGmQeLu,NwuRNfDwCmA7P3YyG,BoS,5,3,0,0,0,0,3,5,7,f8Pcerdu4Qj55Yew4,5,B,p2,39.509,purple-crate,pink-crate,3,0,0,5,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
6S6f3m3SvAqqG2k2p,NwuRNfDwCmA7P3YyG,easyPD,10,10,0,11,11,0,4,4,8,f8Pcerdu4Qj55Yew4,10,A,p2,6.874,yellow-crate,crate,10,11,0,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
AvgXKXCdswoL3auro,NwuRNfDwCmA7P3YyG,BoS,9,5,0,0,0,0,5,9,9,f8Pcerdu4Qj55Yew4,5,A,p2,20.959,purple-crate,aqua-crate,5,0,0,9,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
PxbzKvYw3x3cygBQn,NwuRNfDwCmA7P3YyG,easyPD,9,9,0,11,11,0,4,4,10,f8Pcerdu4Qj55Yew4,9,A,p2,7.822,yellow-crate,purple-crate,9,11,0,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
bm6Em3p9ajGrDdw8b,NwuRNfDwCmA7P3YyG,BoS,7,4,0,0,0,0,4,7,11,f8Pcerdu4Qj55Yew4,7,B,p2,12.763,purple-crate,pink-crate,4,0,0,7,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
Mqw2ZzMEHhs7QweJo,NwuRNfDwCmA7P3YyG,easyPD,8,8,0,12,12,0,4,4,12,f8Pcerdu4Qj55Yew4,8,A,p2,5.99,aqua-crate,green-crate,8,12,0,4,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
yA5P235n7tGzgbXeu,NwuRNfDwCmA7P3YyG,easyPD,3,3,0,6,6,0,2,2,13,f8Pcerdu4Qj55Yew4,3,A,p2,15.94,yellow-crate,orange-crate,3,6,0,2,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
ht9NDjZsfEGXwt5fa,NwuRNfDwCmA7P3YyG,easyPD,3,3,0,4,4,0,1,1,14,f8Pcerdu4Qj55Yew4,3,A,p2,5.141,aqua-crate,yellow-crate,3,4,0,1,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
FB8RNAoPSSPHEL3Cv,NwuRNfDwCmA7P3YyG,BoS,3,2,0,0,0,0,2,3,15,f8Pcerdu4Qj55Yew4,2,A,p2,10.792,purple-crate,aqua-crate,2,0,0,3,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
LoW4y6roqehxpYYkT,NwuRNfDwCmA7P3YyG,BoS,9,4,0,0,0,0,4,9,16,f8Pcerdu4Qj55Yew4,9,B,p2,36.865,purple-crate,orange-crate,4,0,0,9,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
3TjXzsynXbmNLAxEt,NwuRNfDwCmA7P3YyG,easyPD,4,4,0,7,7,0,3,3,17,f8Pcerdu4Qj55Yew4,4,A,p2,3.868,green-crate,pink-crate,4,7,0,3,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
gyW8p3ygSJiaHDCSt,NwuRNfDwCmA7P3YyG,BoS,9,5,0,0,0,0,5,9,18,f8Pcerdu4Qj55Yew4,5,A,p2,11.031,orange-crate,aqua-crate,5,0,0,9,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
hBtgXDM8XBNbBpbex,NwuRNfDwCmA7P3YyG,easyPD,6,6,0,10,10,0,2,2,19,f8Pcerdu4Qj55Yew4,6,A,p2,4.111,pink-crate,yellow-crate,6,10,0,2,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
xnQ2hgBnNMpyp5Dqk,NwuRNfDwCmA7P3YyG,BoS,7,4,0,0,0,0,4,7,20,f8Pcerdu4Qj55Yew4,7,B,p2,14.341,orange-crate,purple-crate,4,0,0,7,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
hjfmJ2v4p5Dhjv7Gs,NwuRNfDwCmA7P3YyG,BoS,3,2,0,0,0,0,2,3,21,f8Pcerdu4Qj55Yew4,2,A,p2,10.478,crate,green-crate,2,0,0,3,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
Y3h2piJDmiYqtZDpn,NwuRNfDwCmA7P3YyG,easyPD,4,4,0,6,6,0,1,1,22,f8Pcerdu4Qj55Yew4,4,A,p2,2.814,aqua-crate,purple-crate,4,6,0,1,PD,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
8NHfdvvSa9cYXCMc3,NwuRNfDwCmA7P3YyG,BoS,8,6,0,0,0,0,6,8,23,f8Pcerdu4Qj55Yew4,6,A,p2,17.152,pink-crate,blue-crate,6,0,0,8,BoS,"b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",may2024,chat
