row_id,index,stageIds,gameId,createdAt,targets,payoffs,repNum,text,playerId,role,type,submitted
SigpQiZ36pwoKLM5o,10,"2WvwELPa2jQdmkmZE,paT5yKhJFpaC7uRji",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",10,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
F5qzaRu9eSbfHTqfD,11,"2ha3QRi2QLf7F5ba7,7ZusGwimhaXqAAAta",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",11,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
F5qzaRu9eSbfHTqfD,11,"2ha3QRi2QLf7F5ba7,7ZusGwimhaXqAAAta",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",11,NA,m5hyD6u7arfKCWZ2h,p1,selectionAlert,TRUE
xxKHdcj5zznZazYc3,12,"ve3mLxtFFjZQyNE2F,b8shukAWdtKNyZuqi",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",12,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
xxKHdcj5zznZazYc3,12,"ve3mLxtFFjZQyNE2F,b8shukAWdtKNyZuqi",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",12,NA,m5hyD6u7arfKCWZ2h,p1,selectionAlert,TRUE
z8pWR47zF3doDDsna,13,"QPYevuzMZ55EgFpvY,xZmL5iwmAT7wHGowa",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",13,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
z8pWR47zF3doDDsna,13,"QPYevuzMZ55EgFpvY,xZmL5iwmAT7wHGowa",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",13,NA,m5hyD6u7arfKCWZ2h,p1,selectionAlert,TRUE
6YQu36dbtueKgWuCv,14,"3fbukNsMi4jmhNsdt,phzaENr7yjFXPDWET",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",14,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
6YQu36dbtueKgWuCv,14,"3fbukNsMi4jmhNsdt,phzaENr7yjFXPDWET",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",14,NA,m5hyD6u7arfKCWZ2h,p1,selectionAlert,TRUE
7w89ukMnKSY9GpENs,15,"C5hqAxXaBLi2MoLiD,FHtYgXZc3LatkaoQ7",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",15,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
7w89ukMnKSY9GpENs,15,"C5hqAxXaBLi2MoLiD,FHtYgXZc3LatkaoQ7",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",15,NA,m5hyD6u7arfKCWZ2h,p1,selectionAlert,TRUE
e2oSzHgwzcDgSSmeQ,16,"xGMC7dhZtigpv69DW,EKx3EfizyFrkyio4b",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":7,""p2"":7}}",16,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
e2oSzHgwzcDgSSmeQ,16,"xGMC7dhZtigpv69DW,EKx3EfizyFrkyio4b",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":7,""p2"":7}}",16,NA,m5hyD6u7arfKCWZ2h,p1,selectionAlert,TRUE
KEKWLqa4CmHYfsmha,17,"zREZkoMCRvxvAuByD,NJRjmvGJrsT3ST4Ab",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",17,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
KEKWLqa4CmHYfsmha,17,"zREZkoMCRvxvAuByD,NJRjmvGJrsT3ST4Ab",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",17,NA,m5hyD6u7arfKCWZ2h,p1,selectionAlert,TRUE
6px68To7sStbYMuHc,18,"MGLbMTKAhbzmCjBoe,m9cKRpvPfwckGnoFW",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",18,NA,m5hyD6u7arfKCWZ2h,p1,selectionAlert,TRUE
6px68To7sStbYMuHc,18,"MGLbMTKAhbzmCjBoe,m9cKRpvPfwckGnoFW",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",18,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
JNPfSqdMD2qZ7tG4m,19,"Ck62Fec4witbp4W3F,PWdmoPHj6CWeeWJZ9",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",19,NA,m5hyD6u7arfKCWZ2h,p1,selectionAlert,TRUE
JNPfSqdMD2qZ7tG4m,19,"Ck62Fec4witbp4W3F,PWdmoPHj6CWeeWJZ9",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",19,NA,rMFK4T5wzumu8iwh7,p2,selectionAlert,TRUE
6hLwTxx8FNAMD8HEy,0,"rdPqwwgrsHJtjR4Fv,Xuib4fR6borHCb3q7",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":5,""p2"":5}}",0,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
6hLwTxx8FNAMD8HEy,0,"rdPqwwgrsHJtjR4Fv,Xuib4fR6borHCb3q7",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":5,""p2"":5}}",0,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
hvDHS6A36kAntt4Ea,1,"YC7tyGbK4R5fSsoXb,MHc89JHGGh3ntWnBw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",1,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
hvDHS6A36kAntt4Ea,1,"YC7tyGbK4R5fSsoXb,MHc89JHGGh3ntWnBw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",1,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
eZpmDDwgAYixiFSzG,2,"FiB2ZQTrcJqW969o6,Q44pgyQL54CLe2QWQ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",2,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
eZpmDDwgAYixiFSzG,2,"FiB2ZQTrcJqW969o6,Q44pgyQL54CLe2QWQ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",2,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
htuztMCzuyg53Hp5c,3,"RkEF5PuPTo9ikGZaF,wKg3BisP8D9kQqQKL",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",3,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
htuztMCzuyg53Hp5c,3,"RkEF5PuPTo9ikGZaF,wKg3BisP8D9kQqQKL",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",3,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
tC3Ste6YeskoYrvtq,4,"XpnZa7D6hDJzesz4T,ro8R4CxMbKmdY34RB",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":7,""p2"":7}}",4,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
tC3Ste6YeskoYrvtq,4,"XpnZa7D6hDJzesz4T,ro8R4CxMbKmdY34RB",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":7,""p2"":7}}",4,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
QAHDw6F9whRCpCdo2,5,"JvMFhDceYiREYqBr5,cngsRq5NMozsiWLFt",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",5,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
QAHDw6F9whRCpCdo2,5,"JvMFhDceYiREYqBr5,cngsRq5NMozsiWLFt",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",5,pink,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
QAHDw6F9whRCpCdo2,5,"JvMFhDceYiREYqBr5,cngsRq5NMozsiWLFt",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",5,im gonna pick pink box,YFN2b7aXAu9NEFvLC,p2,message,TRUE
QAHDw6F9whRCpCdo2,5,"JvMFhDceYiREYqBr5,cngsRq5NMozsiWLFt",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",5,oki,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
QAHDw6F9whRCpCdo2,5,"JvMFhDceYiREYqBr5,cngsRq5NMozsiWLFt",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",5,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
WAboBzsPPedfq6qz5,6,"bAj6zL888PpSbHC9J,G6rm7RPYJ7k4EokJ4",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",6,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
WAboBzsPPedfq6qz5,6,"bAj6zL888PpSbHC9J,G6rm7RPYJ7k4EokJ4",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",6,orange,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
WAboBzsPPedfq6qz5,6,"bAj6zL888PpSbHC9J,G6rm7RPYJ7k4EokJ4",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",6,ok,YFN2b7aXAu9NEFvLC,p2,message,TRUE
WAboBzsPPedfq6qz5,6,"bAj6zL888PpSbHC9J,G6rm7RPYJ7k4EokJ4",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",6,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
4SvJwFFs5R2AQBkKM,7,"9w2SnHxw6gxmQDFwr,58P7arfSp3jfv4sxW",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",7,green,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
4SvJwFFs5R2AQBkKM,7,"9w2SnHxw6gxmQDFwr,58P7arfSp3jfv4sxW",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",7,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
4SvJwFFs5R2AQBkKM,7,"9w2SnHxw6gxmQDFwr,58P7arfSp3jfv4sxW",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",7,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
KsM8Jk4LdXfAKnixQ,8,"2GxteTMouZxHGXok4,8JYqMRsWhXBnGykFw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",8,pink,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
KsM8Jk4LdXfAKnixQ,8,"2GxteTMouZxHGXok4,8JYqMRsWhXBnGykFw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",8,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
KsM8Jk4LdXfAKnixQ,8,"2GxteTMouZxHGXok4,8JYqMRsWhXBnGykFw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",8,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
vWFsF6GhFjeazQYNo,9,"yT9SrWGSfGh2imEQW,Xqyv96utpkNTxPTQZ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",9,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
vWFsF6GhFjeazQYNo,9,"yT9SrWGSfGh2imEQW,Xqyv96utpkNTxPTQZ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",9,green,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
vWFsF6GhFjeazQYNo,9,"yT9SrWGSfGh2imEQW,Xqyv96utpkNTxPTQZ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",9,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
kkbDtsHzhDemkawzE,10,"tbB3xk6GN8Qs5ToJq,MrkHqqk4cQqKLX7Bj",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",10,yellow,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
kkbDtsHzhDemkawzE,10,"tbB3xk6GN8Qs5ToJq,MrkHqqk4cQqKLX7Bj",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",10,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
kkbDtsHzhDemkawzE,10,"tbB3xk6GN8Qs5ToJq,MrkHqqk4cQqKLX7Bj",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",10,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
KrW3n79NwteYheakJ,11,"hKftRdjktm8CpnC4b,TatGKB7YNP5T2A3By",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",11,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
