_id,index,stageIds,gameId,createdAt,data.targets,data.payoffs,data.repNum,data.chat,data.submitted,data.player_BSeugNZYoKLcMPEym_response,data.player_BSeugNZYoKLcMPEym_time,data.player_BSeugNZYoKLcMPEym_payoff,data.player_BSeugNZYoKLcMPEym_role,data.player_Dd3H5DvYdDQJGCaXP_response,data.player_Dd3H5DvYdDQJGCaXP_time,data.player_Dd3H5DvYdDQJGCaXP_payoff,data.player_Dd3H5DvYdDQJGCaXP_role,data.player_b7yQYd9yFDjGvqD5x_response,data.player_b7yQYd9yFDjGvqD5x_time,data.player_b7yQYd9yFDjGvqD5x_payoff,data.player_b7yQYd9yFDjGvqD5x_role,data.player_uBrwQfjsJ32taCjd5_response,data.player_uBrwQfjsJ32taCjd5_time,data.player_uBrwQfjsJ32taCjd5_payoff,data.player_uBrwQfjsJ32taCjd5_role,data.player_HyAYoQc6SaAsPLRMG_response,data.player_HyAYoQc6SaAsPLRMG_time,data.player_HyAYoQc6SaAsPLRMG_payoff,data.player_HyAYoQc6SaAsPLRMG_role,data.player_o9BQEnwK9mPZ7jK46_response,data.player_o9BQEnwK9mPZ7jK46_time,data.player_o9BQEnwK9mPZ7jK46_payoff,data.player_o9BQEnwK9mPZ7jK46_role,data.player_9KzxEKjPduYiBoEvK_response,data.player_9KzxEKjPduYiBoEvK_time,data.player_9KzxEKjPduYiBoEvK_payoff,data.player_9KzxEKjPduYiBoEvK_role,data.player_AnLPrjGHwQcnJAJx6_response,data.player_AnLPrjGHwQcnJAJx6_time,data.player_AnLPrjGHwQcnJAJx6_payoff,data.player_AnLPrjGHwQcnJAJx6_role,data.player_TTWhjiteFtwN9552j_response,data.player_TTWhjiteFtwN9552j_time,data.player_TTWhjiteFtwN9552j_payoff,data.player_TTWhjiteFtwN9552j_role,data.player_XhqREEJtcdPQkLHMZ_response,data.player_XhqREEJtcdPQkLHMZ_time,data.player_XhqREEJtcdPQkLHMZ_payoff,data.player_XhqREEJtcdPQkLHMZ_role
F2T73SvkunSFJSjXM,18,"bLwrFTkJmGep7wqnH,NovKRNuiEpHSuPdYh",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",18,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756062798},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756059843}",true,,,,,,,,,A,2840,0,p1,B,5793,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
bAFpf4ju7oaKFdQAc,19,"Cknc9qTEGpXvGa9pB,6xGno5zMqchza4NkZ",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",19,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756067259},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756071231}",true,,,,,,,,,B,1255,7,p1,B,5226,9,p2,,,,,,,,,,,,,,,,,,,,,,,,
wfqaxuCsALWSK3eqN,20,"KBgrD3sgB9XSndDiC,zo8cw3PP5j8BTu6xx",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":7}}",20,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756075313},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756079570}",true,,,,,,,,,B,1308,5,p1,B,5564,7,p2,,,,,,,,,,,,,,,,,,,,,,,,
Z543w8SGe4hbfN9pE,21,"9B65qtHgMkA74Ex5n,NM4HG2syrbJhoe5p8",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":7}}",21,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756087267},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756084629}",true,,,,,,,,,A,2577,0,p1,B,5210,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
QjSYdEsZJ33tLpfWt,22,"ZRw8pduSDYBcykNk2,mja67iTekTWSLfkB8",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",22,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756096459},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756093649}",true,,,,,,,,,A,2642,0,p1,B,5450,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
toLA8DR4wgkYR9EJj,23,"YPz7wbF5sA5S8Fo8g,6LJZ6LvxufTYTeN8e",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":9}}",23,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756102077},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756105550}",true,,,,,,,,,A,2067,0,p1,B,5540,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
znQeT4Cso8G27dcuC,24,"ZtWkZqNaijXDyjAFJ,XuFn3SqhN2a8xs7mT",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",24,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756111468},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756114722}",true,,,,,,,,,B,2460,3,p1,B,5708,6,p2,,,,,,,,,,,,,,,,,,,,,,,,
rxHhN4cSmz3A9Yhzz,25,"T5qk8ahHfauN7c3aX,oTdsDWmDh5qqizWy7",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",25,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756119551},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756123656}",true,,,,,,,,,B,1483,4,p1,B,5586,8,p2,,,,,,,,,,,,,,,,,,,,,,,,
X8TopRLshBJRyEwbL,26,"2hCnT2gA7s3CEtsti,KDXomC9dJ2PtBRcrr",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":7}}",26,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756132457},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756130437}",true,,,,,,,,,B,3415,6,p1,B,5433,7,p2,,,,,,,,,,,,,,,,,,,,,,,,
ug6KvbopNPSEpKDd7,27,"9ZdTmwcFp8J9gQoCX,maSPvn7qavE3qfFx6",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",27,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756141815},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756139572}",true,,,,,,,,,A,2553,0,p1,B,4792,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
GYQEhMi8icuFZJevi,28,"Pz48CKLHWitajeTQG,HxkzHRFDuX5rk8FxS",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",28,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756147507},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756151128}",true,,,,,,,,,B,1479,4,p1,B,5098,8,p2,,,,,,,,,,,,,,,,,,,,,,,,
FHcb2BK2Ne9YZxpep,29,"xXqx3eriHHvPuyokL,jEtg6udQM9NMHCcdu",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",29,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756159311},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756156191}",true,,,,,,,,,A,2111,0,p1,B,5233,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
bPh9WQbrhvaRAvgB9,30,"YXKFhjy8HpxjD2YfL,RZAuZbbvT79tppsgA",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",30,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756166668},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756165009}",true,,,,,,,,,B,2962,6,p1,B,4619,8,p2,,,,,,,,,,,,,,,,,,,,,,,,
8Tp5pKa4ReLGERhZM,31,"tY4oKKHRCcqBhrx8G,CDBC8ApG9eQkiHxDy",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",31,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756172906},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756188426}",true,,,,,,,,,A,1862,0,p1,B,17381,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
tnNEgNwkzcywMeQWd,32,"eNLhQBgn5SqtPoQfF,5rbde2CQjq8onKNxE",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",32,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756195957},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756193598}",true,,,,,,,,,B,2560,0,p1,A,4917,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
5bwQcvRmTLCqAptcL,33,"smbHXD6vTWHRrQxvL,ctHnhuHZKQXHTqwPW",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":8}}",33,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756201922},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756206908}",true,,,,,,,,,B,1884,0,p1,A,6871,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
jzRXcNz82ayC6N2JQ,34,"NdveRRSZfPKPwk7Ht,ZejZoGQXZAML9C7MS",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":9}}",34,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756211451},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756215508}",true,,,,,,,,,A,1409,0,p1,B,5465,0,p2,,,,,,,,,,,,,,,,,,,,,,,,
H3BxviF2eRc2qDesv,35,"sCXbkFdDxzxBTFriq,R67woodQqmjxamYPA",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",35,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756223006},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756220539}",true,,,,,,,,,B,2476,3,p1,B,4940,6,p2,,,,,,,,,,,,,,,,,,,,,,,,
RHKEKhKwqe9RABjeX,36,"RKBFxSTv9iWPfqs3Z,Fu9ruWXzLA4N9YaCH",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",36,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756228583},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756232193}",true,,,,,,,,,B,1541,7,p1,B,5150,9,p2,,,,,,,,,,,,,,,,,,,,,,,,
RGGe6Yn2k8xgeJefA,37,"K2fbxfhKtkhjtjbvj,gdzZZZc3fmR2kaAKX",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":4}}",37,"{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756236507},{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756240471}",true,,,,,,,,,B,1455,3,p1,B,5417,4,p2,,,,,,,,,,,,,,,,,,,,,,,,
GpsyHcdYcfxmAp6Dz,38,"7xdfTGYCNi63FR4Z4,cEWsSD8thBgysSa6X",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",38,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756248198},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756245097}",true,,,,,,,,,B,2035,4,p1,B,5133,5,p2,,,,,,,,,,,,,,,,,,,,,,,,
LpQ3P52pEuemHpMp6,39,"Yxjr4G6fxiLQGLwe6,9eYkLEXv6ifM7A95F",6w3xMe8Sxid7QQYjy,2021-11-12T22:24:24Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":9}}",39,"{""text"":null,""playerId"":""uBrwQfjsJ32taCjd5"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756255942},{""text"":null,""playerId"":""b7yQYd9yFDjGvqD5x"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756252783}",true,,,,,,,,,B,1711,5,p1,B,4867,9,p2,,,,,,,,,,,,,,,,,,,,,,,,
Z72M5GtQcBunfPFaJ,0,"8ifPNNHu44N45Xz28,nr6ewFNStKeWkM3nh",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",0,"{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636755918967},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636755930836}",true,,,,,,,,,,,,,,,,,A,16249,0,p2,B,28118,0,p1,,,,,,,,,,,,,,,,
Bgj374b5maWc99WMz,1,"LuRzKb3oBNwvgKb4q,yW5oM63m4xa3HGxTC",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":6}}",1,"{""text"":""which one"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636755945375},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636755946254},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636755953655}",true,,,,,,,,,,,,,,,,,A,16624,5,p2,A,9201,6,p1,,,,,,,,,,,,,,,,
DjabMosLcYkGAtBQY,2,"NJLJnEuJQewAu77jM,TcaS5HEn72s4RmD5a",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",2,"{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636755963030},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636755965560}",true,,,,,,,,,,,,,,,,,B,3065,0,p2,A,5593,0,p1,,,,,,,,,,,,,,,,
B56s8zEhzgnGZDzN9,3,"2dksjCYEyLC2dWTHk,iZh9mgG4EYZCEifms",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",3,"{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636755976690},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636755980794}",true,,,,,,,,,,,,,,,,,B,4717,0,p2,A,8819,0,p1,,,,,,,,,,,,,,,,
P7poSkDHvg5u9NqMC,4,"sGtKyKf4X9ajZchaz,DZ5o6cNFwKF62egK4",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":8}}",4,"{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636755991508},{""text"":""pink"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636755995434},{""text"":""yes"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756000387},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756001421}",true,,,,,,,,,,,,,,,,,A,4478,3,p2,A,14389,8,p1,,,,,,,,,,,,,,,,
36ES2omsYce47oaTA,5,"SWSSvR4qLZjJmtXqC,FZaq7JC2zscgaXoBC",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":8}}",5,"{""text"":""yellow"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756012992},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756014131},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756016776}",true,,,,,,,,,,,,,,,,,B,6143,8,p2,B,8786,5,p1,,,,,,,,,,,,,,,,
t9X5w97rR3TSaWmvb,6,"j59zhuBMWKXHeDix9,v4CX28Nuy6TW6PwAi",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",6,"{""text"":""purple"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756033508},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756034590},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756036774}",true,,,,,,,,,,,,,,,,,A,11592,2,p2,A,13778,3,p1,,,,,,,,,,,,,,,,
