_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.bonus_log,data.role,data.name,data.avatar,data.nameColor,data.bonus,data.targets,data.clicked,data.scoreIncrement,data.exitTimeoutId,data.exited
YxjHAbYuy6Npaivjn,,2024-10-29T16:00:44Z,,,ExitSurvey,2024-10-29T16:10:52Z,finished,,,,2024-10-29T15:58:58Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.2350000000000003,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}",B,0,,
duF3JAWi2PkQnpfTp,,,,,,2024-10-29T16:47:37Z,gameFull,,,,2024-10-29T15:59:02Z,,,,,,,,,,,
e9k7hJbwoYHKyQ6Ft,,2024-10-29T15:59:49Z,,,ExitSurvey,2024-10-29T16:11:44Z,finished,,,,2024-10-29T15:59:04Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,1.755,"{""image"":""/experiment/crate.jpeg"",""label"":""B""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""}",B,0,,
5pyxTFMBGCyYhEkRc,,2024-10-29T16:01:43Z,,,ExitSurvey,2024-10-29T16:11:57Z,finished,,,,2024-10-29T15:59:05Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,3.3,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",A,0,,
SBoQ7FkwtX9agx8LR,,2024-10-29T16:01:16Z,,,ExitSurvey,2024-10-29T16:12:33Z,finished,,,,2024-10-29T15:59:06Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.4899999999999993,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""}",B,0,,
3qLGLKWQWtKZTo2Mi,,2024-10-29T16:00:48Z,,,ExitSurvey,2024-10-29T16:13:37Z,finished,,,,2024-10-29T15:59:09Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.2799999999999994,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}",B,0,,
uYd8hAWJspQibwY57,,,,,,2024-10-29T16:47:37Z,gameFull,,,,2024-10-29T15:59:10Z,,,,,,,,,,,
viF2crm8bNuzTHjN9,,2024-10-29T15:59:55Z,,,ExitSurvey,2024-10-29T16:11:06Z,finished,,,,2024-10-29T15:59:22Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.04,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}",B,0,,
nDiP3b8gzxyokz7nN,,2024-10-29T16:01:12Z,,,ExitSurvey,2024-10-29T16:12:44Z,finished,,,,2024-10-29T15:59:23Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.85,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",A,0,,
MuskNX5N6tBnjAYff,,2024-10-29T16:01:10Z,,,ExitSurvey,2024-10-29T16:13:06Z,finished,,,,2024-10-29T15:59:27Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.8800000000000003,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}",B,10,,
sBsEpRC7yRE9QXNTF,,2024-10-29T16:00:40Z,,,ExitSurvey,2024-10-29T16:10:52Z,finished,,,,2024-10-29T15:59:57Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.59,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,0,,
BTjCHRGxv7dAbZLuk,,2024-10-29T16:05:11Z,,,ExitSurvey,2024-10-29T16:17:24Z,finished,,,,2024-10-29T15:59:58Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.4299999999999997,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""}",B,2,,
XM8hqNQr2iHGsLsBj,,2024-10-29T16:01:08Z,,,ExitSurvey,2024-10-29T16:13:06Z,finished,,,,2024-10-29T15:59:58Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.2199999999999998,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}",A,0,,
qYzf4NqqCvZZdwWDX,,2024-10-29T16:00:50Z,,,ExitSurvey,2024-10-29T16:13:37Z,finished,,,,2024-10-29T15:59:59Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.3799999999999997,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}",A,0,,
Nb9YsMLFg6LeMzxv4,,2024-10-29T16:01:57Z,,,ExitSurvey,2024-10-29T16:14:06Z,finished,,,,2024-10-29T15:59:59Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.1300000000000003,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}",B,0,,
Pf2SWkAuwswCTTHv3,,,,,"Sorry,ExitSurvey",2024-10-29T16:04:52Z,gameFull,,,,2024-10-29T16:00:03Z,,,,,,,,,,,
ZMFswXhtYNtqfGdfH,,2024-10-29T16:02:20Z,,,"Sorry,ExitSurvey",2024-10-29T16:12:55Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2024-10-29T16:00:05Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.249999999999999,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}",A,0,10775,true
nmpMWBmKef2sQ9ni9,,2024-10-29T16:00:34Z,,,ExitSurvey,2024-10-29T16:12:21Z,finished,,,,2024-10-29T16:00:27Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.775,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""}",A,4,,
Nuf7uRLYu52w9nukt,,,,,"Sorry,ExitSurvey",2024-10-29T16:05:29Z,gameFull,,,,2024-10-29T16:00:33Z,,,,,,,,,,,
5RybsjknKH9PXz3dH,,2024-10-29T16:01:21Z,,,ExitSurvey,2024-10-29T16:12:33Z,finished,,,,2024-10-29T16:00:35Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.4749999999999996,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}",A,0,,
fbQcN72BZWAHnwcat,,,,,"Sorry,ExitSurvey",2024-10-29T16:00:58Z,gameFull,,,,2024-10-29T16:00:38Z,,,,,,,,,,,
xSBJBE5Pn9KDTkDsu,,2024-10-29T16:03:32Z,,,ExitSurvey,2024-10-29T16:17:33Z,finished,,,,2024-10-29T16:00:40Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6999999999999997,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}",A,6,,
sGtLK4FBSNKk7CstE,,2024-10-29T16:03:21Z,,,ExitSurvey,2024-10-29T16:17:33Z,finished,,,,2024-10-29T16:01:03Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.3999999999999995,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""}",A,6,,
eznvgQg7RcCYksi8W,,2024-10-29T16:03:48Z,,,ExitSurvey,2024-10-29T16:17:24Z,finished,,,,2024-10-29T16:01:17Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.745,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}",B,2,,
H8jjQvKBSsRRFbDxi,,2024-10-29T16:12:37Z,,,ExitSurvey,2024-10-29T16:23:10Z,finished,,,,2024-10-29T16:02:15Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.415,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",B,0,,
3JwGfWw4zgiqt6Tnr,,2024-10-29T16:05:51Z,,,ExitSurvey,2024-10-29T16:16:54Z,finished,,,,2024-10-29T16:03:10Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.7000000000000006,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""}",A,4,,
mMx2RjZdGho7TQ8sg,,2024-10-29T16:05:42Z,,,ExitSurvey,2024-10-29T16:16:54Z,finished,,,,2024-10-29T16:04:32Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.000000000000001,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}",A,4,,
fJ6t324ufJs8xe8nD,,2024-10-29T16:06:54Z,,,ExitSurvey,2024-10-29T16:19:10Z,finished,,,,2024-10-29T16:05:48Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.215,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""}",A,0,,
HwN4ikyyzwXHxurtE,,2024-10-29T16:08:11Z,,,ExitSurvey,2024-10-29T16:19:10Z,finished,,,,2024-10-29T16:06:35Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,3.3900000000000006,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""}",B,0,,
M9MCraBNczj5EcWJ2,,2024-10-29T16:10:39Z,,,ExitSurvey,2024-10-29T16:23:10Z,finished,,,,2024-10-29T16:08:39Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.3549999999999995,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}",A,0,,
ADTAWGBspjQ9y34we,,2024-10-29T16:31:40Z,,,ExitSurvey,2024-10-29T16:44:52Z,finished,,,,2024-10-29T16:15:14Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,3.1199999999999997,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",A,0,,
YSB8RYRgF2tQjym2e,,2024-10-29T16:33:33Z,,,ExitSurvey,2024-10-29T16:44:52Z,finished,,,,2024-10-29T16:33:28Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.91,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}",B,9,,
ELKv7PP3GehQosAyC,,2024-10-29T16:42:45Z,,,"Sorry,ExitSurvey",2024-10-29T16:47:37Z,gameFull,,,,2024-10-29T16:40:28Z,,,,,,,,,,,
