_id,gameId,gametype,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB,type,playerIds,game_cond,chat_cond
ZifGpLmoCCStDCGeN,Jvgmno6CXQqRPAPYy,BoS,5,4,0,0,0,0,4,5,7,P7pbnjH7QjvMkC7yT,4,A,p2,4.57,pink-crate,aqua-crate,4,0,0,5,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
bjPdtxZb8aeaiuiEY,Jvgmno6CXQqRPAPYy,BoS,4,2,0,0,0,0,2,4,8,P7pbnjH7QjvMkC7yT,4,B,p2,3.417,yellow-crate,blue-crate,2,0,0,4,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
SKrZgrCbPjmdv9mP6,Jvgmno6CXQqRPAPYy,easyPD,9,9,0,12,12,0,4,4,9,P7pbnjH7QjvMkC7yT,12,B,p2,5.287,orange-crate,green-crate,9,12,0,4,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
Wa3BmJGDsD2Qf8EjA,Jvgmno6CXQqRPAPYy,easyPD,7,7,0,11,11,0,3,3,10,P7pbnjH7QjvMkC7yT,7,A,p2,2.426,pink-crate,blue-crate,7,11,0,3,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
9qPhH7jCuKEpcj3pB,Jvgmno6CXQqRPAPYy,BoS,5,4,0,0,0,0,4,5,11,P7pbnjH7QjvMkC7yT,0,A,p2,6.184,pink-crate,green-crate,4,0,0,5,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
3J5r8zaddc3Y2Rjat,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,7,7,0,1,1,12,P7pbnjH7QjvMkC7yT,1,B,p2,2.924,blue-crate,crate,2,7,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
MXDLRL2N5DEp3pJdB,Jvgmno6CXQqRPAPYy,hardPD,3,3,0,12,12,0,2,2,13,P7pbnjH7QjvMkC7yT,12,B,p2,2.832,purple-crate,blue-crate,3,12,0,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
6NFcaHnWkZtZNFzS3,Jvgmno6CXQqRPAPYy,easyPD,8,8,0,12,12,0,5,5,14,P7pbnjH7QjvMkC7yT,12,B,p2,2.108,pink-crate,aqua-crate,8,12,0,5,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
pg5dgSp7zBHQNnaGX,Jvgmno6CXQqRPAPYy,spikeBoS,28,6,0,0,0,0,6,28,15,P7pbnjH7QjvMkC7yT,0,B,p2,3.406,orange-crate,aqua-crate,6,0,0,28,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
86wdSwndyHt9GCmeW,Jvgmno6CXQqRPAPYy,easyPD,8,8,0,11,11,0,7,7,16,P7pbnjH7QjvMkC7yT,0,A,p2,2.249,pink-crate,orange-crate,8,11,0,7,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
oQbxe2b5xuxpLunft,Jvgmno6CXQqRPAPYy,BoS,7,2,0,0,0,0,2,7,17,P7pbnjH7QjvMkC7yT,0,A,p2,2.297,green-crate,purple-crate,2,0,0,7,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
jeMMoAok87FWzCdwW,Jvgmno6CXQqRPAPYy,BoS,4,2,0,0,0,0,2,4,18,P7pbnjH7QjvMkC7yT,0,A,p2,1.45,aqua-crate,green-crate,2,0,0,4,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
FHwXxyNNZsxEaZ4cq,Jvgmno6CXQqRPAPYy,hardPD,3,3,0,7,7,0,1,1,19,P7pbnjH7QjvMkC7yT,0,A,p2,1.969,pink-crate,yellow-crate,3,7,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
9YTw7N5Sohw3oowdD,Jvgmno6CXQqRPAPYy,easyPD,7,7,0,12,12,0,1,1,20,P7pbnjH7QjvMkC7yT,1,B,p2,3.694,yellow-crate,blue-crate,7,12,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
m7upNrQDQqbH6JqPi,Jvgmno6CXQqRPAPYy,hardPD,3,3,0,9,9,0,2,2,21,P7pbnjH7QjvMkC7yT,9,B,p2,3.535,blue-crate,pink-crate,3,9,0,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
jYMG65Rd2xYf8Mako,Jvgmno6CXQqRPAPYy,spikeBoS,26,4,0,0,0,0,4,26,22,P7pbnjH7QjvMkC7yT,26,B,p2,4.323,yellow-crate,green-crate,4,0,0,26,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
9ESN2FuMry4h9TCzG,Jvgmno6CXQqRPAPYy,easyPD,8,8,0,10,10,0,1,1,23,P7pbnjH7QjvMkC7yT,0,A,p2,3.048,green-crate,orange-crate,8,10,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
F9rn3uXZ4uD4oakPw,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,6,6,0,1,1,24,P7pbnjH7QjvMkC7yT,1,B,p2,15.669,orange-crate,yellow-crate,2,6,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
pyt3tjdKbCf2yMzFo,Jvgmno6CXQqRPAPYy,easyPD,5,5,0,10,10,0,1,1,25,P7pbnjH7QjvMkC7yT,1,B,p2,1.54,blue-crate,aqua-crate,5,10,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
yACBik2mQtdJNaNBi,Jvgmno6CXQqRPAPYy,BoS,5,3,0,0,0,0,3,5,26,P7pbnjH7QjvMkC7yT,3,A,p2,2.696,blue-crate,yellow-crate,3,0,0,5,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
QCmKjQ9nyB8YG79gy,Jvgmno6CXQqRPAPYy,BoS,9,5,0,0,0,0,5,9,27,P7pbnjH7QjvMkC7yT,0,B,p2,1.919,green-crate,pink-crate,5,0,0,9,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
mCeYWRJ7KbQ4YvD6K,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,9,9,0,1,1,28,P7pbnjH7QjvMkC7yT,0,A,p2,1.744,purple-crate,blue-crate,2,9,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
xB8h2hyEKYPMZmGny,Jvgmno6CXQqRPAPYy,easyPD,6,6,0,12,12,0,1,1,29,P7pbnjH7QjvMkC7yT,0,A,p2,3.359,yellow-crate,green-crate,6,12,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
eCRevSvH2KcE2E4JG,Jvgmno6CXQqRPAPYy,BoS,6,5,0,0,0,0,5,6,30,P7pbnjH7QjvMkC7yT,0,A,p2,1.677,yellow-crate,pink-crate,5,0,0,6,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
AEz7oqWTJQkEb95oz,Jvgmno6CXQqRPAPYy,spikeBoS,29,6,0,0,0,0,6,29,31,P7pbnjH7QjvMkC7yT,29,B,p2,2.012,aqua-crate,green-crate,6,0,0,29,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
EL3j3JoLsKvvdCuoF,Jvgmno6CXQqRPAPYy,easyPD,5,5,0,6,6,0,4,4,32,P7pbnjH7QjvMkC7yT,6,B,p2,16.558,yellow-crate,green-crate,5,6,0,4,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
sw4veppdnZc64pEdB,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,10,10,0,1,1,33,P7pbnjH7QjvMkC7yT,1,B,p2,2.96,purple-crate,pink-crate,2,10,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
muRh58JPPPPpwjr7m,Jvgmno6CXQqRPAPYy,easyPD,6,6,0,7,7,0,5,5,34,P7pbnjH7QjvMkC7yT,7,B,p2,4.335,purple-crate,pink-crate,6,7,0,5,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
3r74dJKDiGb3cJpcc,Jvgmno6CXQqRPAPYy,BoS,5,2,0,0,0,0,2,5,35,P7pbnjH7QjvMkC7yT,0,B,p2,5.447,aqua-crate,crate,2,0,0,5,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
Y66AbWTqXhB2MPyF7,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,10,10,0,1,1,36,P7pbnjH7QjvMkC7yT,2,A,p2,2.924,blue-crate,orange-crate,2,10,0,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
Jb5EErdMkPGuFqE6F,Jvgmno6CXQqRPAPYy,hardPD,5,5,0,12,12,0,2,2,37,P7pbnjH7QjvMkC7yT,5,A,p2,2.872,aqua-crate,crate,5,12,0,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
8AeDoMWnzGgthCwsA,Jvgmno6CXQqRPAPYy,hardPD,4,4,0,12,12,0,2,2,38,P7pbnjH7QjvMkC7yT,4,A,p2,3.14,purple-crate,crate,4,12,0,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
ADwoXMkwB2CDGLZYM,Jvgmno6CXQqRPAPYy,easyPD,7,7,0,12,12,0,5,5,39,P7pbnjH7QjvMkC7yT,7,A,p2,2.242,green-crate,yellow-crate,7,12,0,5,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
7o6gjpXjjik7PhcMg,Jvgmno6CXQqRPAPYy,hardPD,4,4,0,9,9,0,2,2,0,vpTpvag5vWYLWvKjx,0,A,p1,12.525,orange-crate,purple-crate,4,0,9,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
xws7mi2JJJyvS4Y8W,Jvgmno6CXQqRPAPYy,BoS,8,2,0,0,0,0,2,8,1,vpTpvag5vWYLWvKjx,0,A,p1,9.329,yellow-crate,aqua-crate,8,0,0,2,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
dFXbMeRPAMBBd5pXN,Jvgmno6CXQqRPAPYy,hardPD,5,5,0,11,11,0,4,4,2,vpTpvag5vWYLWvKjx,4,B,p1,5.514,aqua-crate,purple-crate,5,0,11,4,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
o4NgmuQdDxkFTi97s,Jvgmno6CXQqRPAPYy,easyPD,3,3,0,6,6,0,2,2,3,vpTpvag5vWYLWvKjx,6,B,p1,5.228,green-crate,yellow-crate,3,0,6,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
CQexGKFdRTc4iAyC8,Jvgmno6CXQqRPAPYy,easyPD,8,8,0,11,11,0,1,1,4,vpTpvag5vWYLWvKjx,8,A,p1,5.28,purple-crate,green-crate,8,0,11,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
8u8iCsEfARsrwoS9Q,Jvgmno6CXQqRPAPYy,hardPD,5,5,0,11,11,0,1,1,5,vpTpvag5vWYLWvKjx,11,B,p1,3.714,green-crate,yellow-crate,5,0,11,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
Zq8KHrHvqFRXye7Y7,Jvgmno6CXQqRPAPYy,spikeBoS,30,7,0,0,0,0,7,30,6,vpTpvag5vWYLWvKjx,7,B,p1,9.814,green-crate,crate,30,0,0,7,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
ZifGpLmoCCStDCGeN,Jvgmno6CXQqRPAPYy,BoS,5,4,0,0,0,0,4,5,7,vpTpvag5vWYLWvKjx,5,A,p1,4.879,pink-crate,aqua-crate,5,0,0,4,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
bjPdtxZb8aeaiuiEY,Jvgmno6CXQqRPAPYy,BoS,4,2,0,0,0,0,2,4,8,vpTpvag5vWYLWvKjx,2,B,p1,3.443,yellow-crate,blue-crate,4,0,0,2,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
SKrZgrCbPjmdv9mP6,Jvgmno6CXQqRPAPYy,easyPD,9,9,0,12,12,0,4,4,9,vpTpvag5vWYLWvKjx,0,A,p1,6.942,orange-crate,green-crate,9,0,12,4,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
Wa3BmJGDsD2Qf8EjA,Jvgmno6CXQqRPAPYy,easyPD,7,7,0,11,11,0,3,3,10,vpTpvag5vWYLWvKjx,7,A,p1,2.33,pink-crate,blue-crate,7,0,11,3,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
9qPhH7jCuKEpcj3pB,Jvgmno6CXQqRPAPYy,BoS,5,4,0,0,0,0,4,5,11,vpTpvag5vWYLWvKjx,0,B,p1,4.06,pink-crate,green-crate,5,0,0,4,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
3J5r8zaddc3Y2Rjat,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,7,7,0,1,1,12,vpTpvag5vWYLWvKjx,1,B,p1,2.132,blue-crate,crate,2,0,7,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
MXDLRL2N5DEp3pJdB,Jvgmno6CXQqRPAPYy,hardPD,3,3,0,12,12,0,2,2,13,vpTpvag5vWYLWvKjx,0,A,p1,3.807,purple-crate,blue-crate,3,0,12,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
6NFcaHnWkZtZNFzS3,Jvgmno6CXQqRPAPYy,easyPD,8,8,0,12,12,0,5,5,14,vpTpvag5vWYLWvKjx,0,A,p1,2.867,pink-crate,aqua-crate,8,0,12,5,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
pg5dgSp7zBHQNnaGX,Jvgmno6CXQqRPAPYy,spikeBoS,28,6,0,0,0,0,6,28,15,vpTpvag5vWYLWvKjx,0,A,p1,1.078,orange-crate,aqua-crate,28,0,0,6,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
86wdSwndyHt9GCmeW,Jvgmno6CXQqRPAPYy,easyPD,8,8,0,11,11,0,7,7,16,vpTpvag5vWYLWvKjx,11,B,p1,0.779,pink-crate,orange-crate,8,0,11,7,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
oQbxe2b5xuxpLunft,Jvgmno6CXQqRPAPYy,BoS,7,2,0,0,0,0,2,7,17,vpTpvag5vWYLWvKjx,0,B,p1,0.986,green-crate,purple-crate,7,0,0,2,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
jeMMoAok87FWzCdwW,Jvgmno6CXQqRPAPYy,BoS,4,2,0,0,0,0,2,4,18,vpTpvag5vWYLWvKjx,0,B,p1,0.604,aqua-crate,green-crate,4,0,0,2,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
FHwXxyNNZsxEaZ4cq,Jvgmno6CXQqRPAPYy,hardPD,3,3,0,7,7,0,1,1,19,vpTpvag5vWYLWvKjx,7,B,p1,1.266,pink-crate,yellow-crate,3,0,7,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
9YTw7N5Sohw3oowdD,Jvgmno6CXQqRPAPYy,easyPD,7,7,0,12,12,0,1,1,20,vpTpvag5vWYLWvKjx,1,B,p1,1.031,yellow-crate,blue-crate,7,0,12,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
m7upNrQDQqbH6JqPi,Jvgmno6CXQqRPAPYy,hardPD,3,3,0,9,9,0,2,2,21,vpTpvag5vWYLWvKjx,0,A,p1,1.054,blue-crate,pink-crate,3,0,9,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
jYMG65Rd2xYf8Mako,Jvgmno6CXQqRPAPYy,spikeBoS,26,4,0,0,0,0,4,26,22,vpTpvag5vWYLWvKjx,4,B,p1,3.621,yellow-crate,green-crate,26,0,0,4,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
9ESN2FuMry4h9TCzG,Jvgmno6CXQqRPAPYy,easyPD,8,8,0,10,10,0,1,1,23,vpTpvag5vWYLWvKjx,10,B,p1,1.971,green-crate,orange-crate,8,0,10,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
F9rn3uXZ4uD4oakPw,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,6,6,0,1,1,24,vpTpvag5vWYLWvKjx,1,B,p1,1.762,orange-crate,yellow-crate,2,0,6,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
pyt3tjdKbCf2yMzFo,Jvgmno6CXQqRPAPYy,easyPD,5,5,0,10,10,0,1,1,25,vpTpvag5vWYLWvKjx,1,B,p1,1.337,blue-crate,aqua-crate,5,0,10,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
yACBik2mQtdJNaNBi,Jvgmno6CXQqRPAPYy,BoS,5,3,0,0,0,0,3,5,26,vpTpvag5vWYLWvKjx,5,A,p1,0.749,blue-crate,yellow-crate,5,0,0,3,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
QCmKjQ9nyB8YG79gy,Jvgmno6CXQqRPAPYy,BoS,9,5,0,0,0,0,5,9,27,vpTpvag5vWYLWvKjx,0,A,p1,1.245,green-crate,pink-crate,9,0,0,5,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
mCeYWRJ7KbQ4YvD6K,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,9,9,0,1,1,28,vpTpvag5vWYLWvKjx,9,B,p1,1.671,purple-crate,blue-crate,2,0,9,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
xB8h2hyEKYPMZmGny,Jvgmno6CXQqRPAPYy,easyPD,6,6,0,12,12,0,1,1,29,vpTpvag5vWYLWvKjx,12,B,p1,1.53,yellow-crate,green-crate,6,0,12,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
eCRevSvH2KcE2E4JG,Jvgmno6CXQqRPAPYy,BoS,6,5,0,0,0,0,5,6,30,vpTpvag5vWYLWvKjx,0,B,p1,1.527,yellow-crate,pink-crate,6,0,0,5,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
AEz7oqWTJQkEb95oz,Jvgmno6CXQqRPAPYy,spikeBoS,29,6,0,0,0,0,6,29,31,vpTpvag5vWYLWvKjx,6,B,p1,1.876,aqua-crate,green-crate,29,0,0,6,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
EL3j3JoLsKvvdCuoF,Jvgmno6CXQqRPAPYy,easyPD,5,5,0,6,6,0,4,4,32,vpTpvag5vWYLWvKjx,0,A,p1,1.064,yellow-crate,green-crate,5,0,6,4,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
sw4veppdnZc64pEdB,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,10,10,0,1,1,33,vpTpvag5vWYLWvKjx,1,B,p1,1,purple-crate,pink-crate,2,0,10,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
muRh58JPPPPpwjr7m,Jvgmno6CXQqRPAPYy,easyPD,6,6,0,7,7,0,5,5,34,vpTpvag5vWYLWvKjx,0,A,p1,1.056,purple-crate,pink-crate,6,0,7,5,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
3r74dJKDiGb3cJpcc,Jvgmno6CXQqRPAPYy,BoS,5,2,0,0,0,0,2,5,35,vpTpvag5vWYLWvKjx,0,A,p1,1.935,aqua-crate,crate,5,0,0,2,BoS,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
Y66AbWTqXhB2MPyF7,Jvgmno6CXQqRPAPYy,hardPD,2,2,0,10,10,0,1,1,36,vpTpvag5vWYLWvKjx,2,A,p1,2.279,blue-crate,orange-crate,2,0,10,1,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
Jb5EErdMkPGuFqE6F,Jvgmno6CXQqRPAPYy,hardPD,5,5,0,12,12,0,2,2,37,vpTpvag5vWYLWvKjx,5,A,p1,1.974,aqua-crate,crate,5,0,12,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
8AeDoMWnzGgthCwsA,Jvgmno6CXQqRPAPYy,hardPD,4,4,0,12,12,0,2,2,38,vpTpvag5vWYLWvKjx,4,A,p1,2.273,purple-crate,crate,4,0,12,2,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
ADwoXMkwB2CDGLZYM,Jvgmno6CXQqRPAPYy,easyPD,7,7,0,12,12,0,5,5,39,vpTpvag5vWYLWvKjx,7,A,p1,1.099,green-crate,yellow-crate,7,0,12,5,PD,"P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",oct2024,chat
G5LdKBAuzBvFLDrvX,dpukpzWZwgKP3QLno,BoS,9,8,0,0,0,0,8,9,0,3r8SenDbcA8SCXZ6v,9,A,p1,9.947,pink-crate,crate,9,0,0,8,BoS,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
mCfeArEP6EEHAQBW2,dpukpzWZwgKP3QLno,easyPD,8,8,0,9,9,0,6,6,1,3r8SenDbcA8SCXZ6v,0,A,p1,3.726,green-crate,blue-crate,8,0,9,6,PD,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
y6QYRaYu2Ls9T78YM,dpukpzWZwgKP3QLno,BoS,5,2,0,0,0,0,2,5,2,3r8SenDbcA8SCXZ6v,0,B,p1,5.093,pink-crate,crate,5,0,0,2,BoS,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
v4yFcZtGohbLvSpjw,dpukpzWZwgKP3QLno,easyPD,9,9,0,10,10,0,8,8,3,3r8SenDbcA8SCXZ6v,9,A,p1,2.775,pink-crate,aqua-crate,9,0,10,8,PD,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
CLdf4wDZu7pbhnyNq,dpukpzWZwgKP3QLno,easyPD,6,6,0,9,9,0,3,3,4,3r8SenDbcA8SCXZ6v,0,A,p1,2.459,green-crate,blue-crate,6,0,9,3,PD,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
zNHByzYR78kwcrtpS,dpukpzWZwgKP3QLno,BoS,4,2,0,0,0,0,2,4,5,3r8SenDbcA8SCXZ6v,4,A,p1,4.536,blue-crate,crate,4,0,0,2,BoS,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
wyKyyEoQMfFNEgi8S,dpukpzWZwgKP3QLno,spikeBoS,27,5,0,0,0,0,5,27,6,3r8SenDbcA8SCXZ6v,27,A,p1,5.803,aqua-crate,yellow-crate,27,0,0,5,BoS,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
cHdQGAskKrziaBxHx,dpukpzWZwgKP3QLno,BoS,8,2,0,0,0,0,2,8,7,3r8SenDbcA8SCXZ6v,0,B,p1,3.571,blue-crate,green-crate,8,0,0,2,BoS,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
uEA5fMkDhXtQArnRW,dpukpzWZwgKP3QLno,hardPD,5,5,0,11,11,0,4,4,8,3r8SenDbcA8SCXZ6v,0,A,p1,2.288,blue-crate,purple-crate,5,0,11,4,PD,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
gJMLu5LbKTuAZGjfe,dpukpzWZwgKP3QLno,hardPD,4,4,0,9,9,0,2,2,9,3r8SenDbcA8SCXZ6v,9,B,p1,4.593,crate,yellow-crate,4,0,9,2,PD,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
4mW2fNaQNFyTa7pSv,dpukpzWZwgKP3QLno,BoS,7,3,0,0,0,0,3,7,10,3r8SenDbcA8SCXZ6v,7,A,p1,3.838,aqua-crate,green-crate,7,0,0,3,BoS,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
GfK9qT6vsXzs4q65K,dpukpzWZwgKP3QLno,easyPD,4,4,0,6,6,0,3,3,11,3r8SenDbcA8SCXZ6v,3,B,p1,4.694,crate,blue-crate,4,0,6,3,PD,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
MtCDYjhy5fdCEztZG,dpukpzWZwgKP3QLno,BoS,7,2,0,0,0,0,2,7,12,3r8SenDbcA8SCXZ6v,7,A,p1,3.15,pink-crate,yellow-crate,7,0,0,2,BoS,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
ad3KyaoscFiP8zdxt,dpukpzWZwgKP3QLno,hardPD,3,3,0,12,12,0,2,2,13,3r8SenDbcA8SCXZ6v,2,B,p1,3.077,green-crate,aqua-crate,3,0,12,2,PD,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
N5gBttC5jQk7Sj9nK,dpukpzWZwgKP3QLno,easyPD,7,7,0,9,9,0,2,2,14,3r8SenDbcA8SCXZ6v,7,A,p1,3.834,green-crate,pink-crate,7,0,9,2,PD,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
35FT2yihfhwMSc2tP,dpukpzWZwgKP3QLno,spikeBoS,25,5,0,0,0,0,5,25,15,3r8SenDbcA8SCXZ6v,25,A,p1,2.559,aqua-crate,pink-crate,25,0,0,5,BoS,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
3uQEAMxo9YhCmBHH8,dpukpzWZwgKP3QLno,hardPD,2,2,0,10,10,0,1,1,16,3r8SenDbcA8SCXZ6v,2,A,p1,4.102,green-crate,aqua-crate,2,0,10,1,PD,"3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",oct2024,chat
